product_id,category,brand,base_price,weight_kg
4353,electronics,Atlas,14.64,0.57
4354,electronics,Pulse,11.09,2.584
4355,pharmacy,Acme,17.95,0.879
4356,grocery,Karma,4.84,0.668
4357,beauty,Acme,14.04,1.072
4358,electronics,Pulse,25.25,1.65
4359,fashion,Pulse,9.82,0.561
4360,grocery,Acme,32.17,3.963
4361,sports,Zenith,25.47,1.815
4362,sports,Zenith,70.68,0.702
4363,beauty,Nova,10.89,0.673
4364,electronics,Nova,34.0,3.148
4365,home,Orchid,26.28,1.019
4366,home,Karma,19.13,0.599
4367,books,Karma,13.11,0.384
4368,home,Nimbus,11.06,2.748
4369,fashion,Zenith,14.03,0.529
4370,grocery,Nova,14.39,1.69
4371,home,Nimbus,10.6,2.365
4372,pharmacy,Pulse,5.73,1.823
4373,grocery,Atlas,11.83,2.001
4374,electronics,Orchid,74.91,0.648
4375,fashion,Lumen,61.08,0.299
4376,beauty,Zenith,47.06,0.572
4377,grocery,Orchid,11.78,2.589
4378,beauty,Pulse,23.58,0.436
4379,grocery,Zenith,13.56,1.316
4380,electronics,Zenith,14.63,1.056
4381,home,Atlas,21.51,2.132
4382,pharmacy,Nimbus,30.08,1.709
4383,fashion,Lumen,20.73,0.223
4384,fashion,Atlas,4.78,6.154
4385,fashion,Pulse,17.16,1.672
4386,pharmacy,Zenith,98.28,1.587
4387,fashion,Lumen,109.99,0.741
4388,electronics,Nova,7.31,0.398
4389,sports,Nova,24.83,0.536
4390,home,Orchid,28.25,0.407
4391,grocery,Orchid,26.58,0.752
4392,grocery,Atlas,3.65,3.736
4393,pharmacy,Karma,24.08,1.379
4394,books,Zenith,28.63,0.775
4395,beauty,Atlas,5.41,3.738
4396,grocery,Vento,10.67,4.008
4397,electronics,Zenith,29.22,2.931
4398,electronics,Atlas,11.16,0.918
4399,home,Vento,54.64,0.429
4400,home,Nimbus,33.83,2.071
4401,sports,Vento,38.31,2.126
4402,grocery,Lumen,12.45,1.724
4403,electronics,Nova,35.36,9.04
4404,home,Nimbus,4.64,0.316
4405,beauty,Lumen,27.59,1.621
4406,home,Vento,76.07,1.391
4407,fashion,Vento,9.86,4.968
4408,beauty,Nimbus,22.02,1.757
4409,home,Lumen,11.1,0.43
4410,grocery,Orchid,23.11,1.629
4411,fashion,Atlas,70.83,0.668
4412,grocery,Orchid,13.52,1.175
4413,grocery,Acme,28.57,1.02
4414,fashion,Atlas,30.45,7.679
4415,fashion,Atlas,16.27,0.856
4416,electronics,Atlas,61.05,0.521
4417,books,Acme,10.04,0.124
4418,books,Lumen,21.78,1.218
4419,books,Nimbus,35.02,0.889
4420,beauty,Nova,13.24,1.039
4421,beauty,Lumen,18.1,3.542
4422,electronics,Karma,39.1,0.21
4423,grocery,Pulse,17.0,1.81
4424,pharmacy,Atlas,17.37,3.709
4425,home,Orchid,9.84,2.291
4426,home,Vento,45.45,0.418
4427,electronics,Vento,17.93,1.968
4428,electronics,Acme,19.38,1.765
4429,grocery,Acme,39.09,2.111
4430,home,Pulse,43.69,1.755
4431,books,Lumen,50.67,1.426
4432,grocery,Orchid,30.13,0.974
4433,grocery,Nova,31.45,1.213
4434,grocery,Zenith,48.56,1.381
4435,grocery,Nova,32.11,1.394
4436,fashion,Atlas,34.29,1.686
4437,home,Orchid,37.03,4.036
4438,sports,Orchid,14.92,1.276
4439,pharmacy,Lumen,23.91,0.579
4440,home,Nimbus,8.48,1.341
4441,beauty,Zenith,18.52,1.883
4442,pharmacy,Acme,15.66,0.244
4443,fashion,Vento,18.66,0.326
4444,beauty,Nova,90.24,2.713
4445,sports,Acme,86.14,0.841
4446,beauty,Vento,44.02,0.893
4447,home,Vento,8.71,0.247
4448,grocery,Orchid,79.2,1.922
4449,beauty,Lumen,9.27,0.916
4450,fashion,Pulse,22.04,0.753
4451,electronics,Nova,69.43,0.411
4452,electronics,Lumen,47.01,0.892
4453,grocery,Lumen,31.29,0.648
4454,home,Atlas,36.72,0.286
4455,home,Nimbus,17.09,0.682
4456,pharmacy,Atlas,9.98,2.949
4457,home,Orchid,21.32,0.672
4458,electronics,Pulse,23.1,1.901
4459,fashion,Pulse,78.33,2.516
4460,sports,Nimbus,14.65,1.755
4461,grocery,Acme,27.0,2.018
4462,home,Karma,31.88,1.33
4463,electronics,Pulse,21.51,1.856
4464,fashion,Acme,16.47,1.249
4465,fashion,Vento,8.12,6.333
4466,fashion,Zenith,29.47,0.328
4467,beauty,Lumen,15.62,1.032
4468,fashion,Zenith,19.98,0.913
4469,grocery,Nimbus,9.11,1.175
4470,pharmacy,Nova,34.0,1.873
4471,home,Lumen,20.54,1.548
4472,pharmacy,Orchid,6.03,1.774
4473,grocery,Orchid,20.56,1.685
4474,grocery,Karma,36.86,0.823
4475,fashion,Zenith,35.75,0.57
4476,sports,Acme,11.16,1.25
4477,beauty,Acme,16.54,0.098
4478,pharmacy,Nova,9.42,0.707
4479,home,Lumen,34.75,1.73
4480,fashion,Karma,16.87,1.087
4481,pharmacy,Lumen,19.13,0.668
4482,beauty,Atlas,67.94,0.484
4483,beauty,Vento,11.85,1.996
4484,grocery,Karma,19.41,0.45
4485,grocery,Lumen,19.04,1.059
4486,grocery,Orchid,30.39,0.744
4487,grocery,Zenith,48.3,1.865
4488,grocery,Zenith,25.26,1.708
4489,grocery,Zenith,11.16,0.619
4490,beauty,Nova,11.2,1.302
4491,grocery,Atlas,7.92,0.726
4492,pharmacy,Nova,17.26,1.491
4493,grocery,Vento,24.37,1.434
4494,grocery,Acme,25.32,5.528
4495,home,Lumen,31.25,1.755
4496,books,Karma,22.51,1.815
4497,grocery,Atlas,104.2,2.709
4498,fashion,Pulse,13.56,0.435
4499,grocery,Vento,52.58,0.279
4500,beauty,Pulse,45.83,3.18
4501,home,Zenith,17.12,0.497
4502,books,Pulse,20.12,5.598
4503,grocery,Acme,29.7,1.676
4504,sports,Atlas,24.11,1.375
4505,beauty,Nimbus,63.33,0.231
4506,home,Nimbus,20.67,1.501
4507,electronics,Nova,41.57,0.603
4508,home,Vento,66.93,2.009
4509,home,Zenith,25.29,0.277
4510,home,Pulse,12.69,0.498
4511,grocery,Nimbus,25.77,0.946
4512,home,Acme,8.79,0.562
4513,electronics,Zenith,16.78,1.494
4514,pharmacy,Atlas,9.31,0.419
4515,fashion,Zenith,10.89,0.695
4516,grocery,Orchid,33.43,1.886
4517,electronics,Lumen,27.55,1.468
4518,grocery,Acme,31.37,0.942
4519,pharmacy,Acme,26.41,0.938
4520,grocery,Nimbus,37.59,0.793
4521,beauty,Vento,14.91,4.313
4522,grocery,Karma,10.65,2.512
4523,fashion,Pulse,21.67,0.37
4524,sports,Nova,23.85,0.817
4525,electronics,Acme,18.61,2.117
4526,beauty,Pulse,56.8,3.584
4527,electronics,Zenith,43.15,1.116
4528,grocery,Orchid,21.86,0.659
4529,grocery,Zenith,72.83,2.071
4530,fashion,Zenith,6.82,1.629
4531,pharmacy,Vento,29.71,0.613
4532,electronics,Pulse,9.62,0.757
4533,electronics,Lumen,57.92,0.562
4534,electronics,Atlas,14.86,0.926
4535,pharmacy,Pulse,36.33,0.791
4536,fashion,Nimbus,9.68,0.745
4537,pharmacy,Orchid,35.53,0.967
4538,sports,Pulse,98.65,0.524
4539,beauty,Nimbus,9.92,0.627
4540,beauty,Pulse,29.31,1.822
4541,grocery,Orchid,15.58,1.144
4542,beauty,Lumen,62.61,0.616
4543,home,Nova,33.19,0.888
4544,grocery,Lumen,46.59,0.554
4545,home,Nimbus,8.45,0.525
4546,grocery,Acme,9.34,0.506
4547,pharmacy,Zenith,58.37,3.014
4548,fashion,Atlas,33.59,0.305
4549,electronics,Orchid,57.53,1.018
4550,electronics,Lumen,42.89,1.678
4551,home,Zenith,8.81,0.807
4552,home,Nova,6.86,0.656
4553,pharmacy,Vento,58.87,0.99
4554,books,Lumen,16.75,0.438
4555,fashion,Nimbus,49.0,0.94
4556,pharmacy,Nimbus,5.8,4.088
4557,electronics,Acme,23.91,0.49
4558,grocery,Zenith,22.18,1.301
4559,electronics,Atlas,21.95,1.174
4560,fashion,Pulse,39.33,2.171
4561,fashion,Karma,12.34,4.018
4562,grocery,Pulse,85.21,2.855
4563,books,Atlas,11.17,2.225
4564,fashion,Acme,11.51,2.719
4565,fashion,Orchid,25.84,0.559
4566,beauty,Nova,30.25,1.596
4567,sports,Acme,8.78,0.866
4568,sports,Orchid,72.75,1.035
4569,home,Nimbus,49.63,0.613
4570,fashion,Atlas,20.73,3.245
4571,grocery,Vento,4.09,0.65
4572,grocery,Acme,45.83,0.422
4573,fashion,Vento,21.73,5.366
4574,electronics,Pulse,13.12,3.727
4575,home,Atlas,18.01,1.155
4576,books,Vento,40.52,0.715
4577,fashion,Karma,4.1,1.104
4578,beauty,Acme,35.73,1.461
4579,fashion,Pulse,49.59,2.438
4580,fashion,Lumen,60.1,0.502
4581,electronics,Zenith,36.45,1.443
4582,fashion,Acme,19.87,1.151
4583,electronics,Nova,51.1,1.174
4584,grocery,Zenith,13.36,0.558
4585,fashion,Acme,14.61,1.138
4586,fashion,Karma,27.0,0.48
4587,pharmacy,Lumen,11.13,1.219
4588,books,Vento,16.47,0.522
4589,electronics,Zenith,4.87,2.57
4590,fashion,Lumen,13.89,1.007
4591,fashion,Atlas,21.21,2.362
4592,grocery,Zenith,58.07,3.86
4593,sports,Pulse,5.23,0.593
4594,fashion,Lumen,31.17,1.244
4595,grocery,Acme,37.47,1.607
4596,home,Lumen,13.82,0.835
4597,home,Nimbus,28.51,1.285
4598,home,Atlas,68.93,1.845
4599,beauty,Pulse,51.9,1.083
4600,pharmacy,Pulse,43.16,3.775
4601,pharmacy,Zenith,39.91,0.147
4602,fashion,Acme,20.75,0.312
4603,sports,Lumen,34.35,0.711
4604,grocery,Vento,30.11,0.623
4605,home,Karma,55.7,0.32
4606,home,Pulse,9.51,1.542
4607,grocery,Acme,26.9,8.709
4608,electronics,Vento,22.22,0.532
4609,electronics,Atlas,13.56,0.787
4610,fashion,Nova,24.3,1.425
4611,grocery,Pulse,21.41,0.832
4612,pharmacy,Zenith,20.28,0.809
4613,fashion,Lumen,41.89,3.564
4614,beauty,Karma,110.66,3.519
4615,fashion,Nova,9.28,1.008
4616,fashion,Nimbus,2.53,1.775
4617,fashion,Lumen,43.96,3.231
4618,beauty,Acme,30.74,0.634
4619,pharmacy,Zenith,84.35,1.99
4620,beauty,Pulse,41.31,3.967
4621,pharmacy,Atlas,74.74,0.448
4622,pharmacy,Nimbus,58.22,1.002
4623,sports,Karma,10.57,4.078
4624,sports,Nimbus,24.65,1.834
4625,electronics,Acme,20.62,1.9
4626,fashion,Nova,38.14,0.223
4627,grocery,Acme,22.91,1.549
4628,grocery,Nimbus,34.98,4.674
4629,grocery,Acme,28.27,0.594
4630,home,Vento,7.15,1.017
4631,sports,Lumen,66.58,1.476
4632,grocery,Nimbus,14.73,0.728
4633,beauty,Nova,89.62,1.092
4634,sports,Atlas,16.97,2.961
4635,grocery,Lumen,63.77,1.018
4636,sports,Orchid,22.24,2.781
4637,home,Nova,30.4,2.248
4638,electronics,Vento,35.49,0.438
4639,grocery,Karma,35.05,0.359
4640,grocery,Atlas,30.59,1.517
4641,beauty,Nova,32.69,1.839
4642,sports,Zenith,24.81,0.395
4643,grocery,Atlas,49.27,2.531
4644,grocery,Zenith,16.89,0.289
4645,electronics,Zenith,27.88,2.564
4646,fashion,Nova,15.85,0.619
4647,sports,Atlas,28.81,1.341
4648,home,Vento,29.48,3.039
4649,beauty,Atlas,22.39,1.374
4650,pharmacy,Atlas,27.67,0.855
4651,pharmacy,Pulse,7.36,3.184
4652,grocery,Karma,17.03,0.349
4653,beauty,Nova,20.37,0.833
4654,grocery,Pulse,7.37,2.579
4655,home,Vento,32.54,0.975
4656,fashion,Nimbus,15.09,0.323
4657,home,Karma,28.47,2.51
4658,grocery,Vento,31.1,0.632
4659,grocery,Nova,39.78,0.792
4660,beauty,Zenith,13.96,1.611
4661,electronics,Vento,15.1,3.889
4662,grocery,Nova,7.86,1.211
4663,fashion,Atlas,21.57,1.121
4664,grocery,Nimbus,29.31,0.347
4665,grocery,Vento,31.02,1.522
4666,electronics,Orchid,34.01,3.889
4667,pharmacy,Zenith,14.25,3.643
4668,electronics,Karma,42.97,4.653
4669,fashion,Nimbus,53.92,1.776
4670,beauty,Pulse,14.43,4.706
4671,home,Nova,48.47,0.876
4672,beauty,Orchid,32.97,2.538
4673,electronics,Lumen,7.87,1.052
4674,home,Karma,11.3,0.261
4675,home,Acme,23.98,0.231
4676,pharmacy,Karma,20.86,0.581
4677,sports,Acme,47.45,1.323
4678,sports,Zenith,64.73,1.306
4679,electronics,Orchid,38.32,3.328
4680,fashion,Nimbus,22.59,0.97
4681,home,Acme,21.97,1.755
4682,home,Orchid,31.85,4.899
4683,beauty,Vento,13.04,1.252
4684,beauty,Acme,59.75,5.013
4685,beauty,Nimbus,26.43,1.02
4686,electronics,Karma,20.41,1.449
4687,beauty,Orchid,8.67,1.415
4688,home,Orchid,17.28,2.052
4689,books,Nimbus,45.81,2.802
4690,home,Vento,14.58,1.072
4691,electronics,Atlas,10.43,0.726
4692,beauty,Acme,8.14,0.423
4693,beauty,Pulse,16.56,4.726
4694,pharmacy,Nova,46.51,1.798
4695,sports,Acme,22.73,0.23
4696,sports,Nimbus,5.78,0.318
4697,pharmacy,Acme,53.48,0.792
4698,grocery,Orchid,19.55,0.26
4699,beauty,Karma,39.77,0.669
4700,grocery,Vento,16.73,0.948
4701,home,Vento,34.91,1.217
4702,home,Nova,29.39,2.175
4703,home,Orchid,43.68,4.676
4704,grocery,Nova,34.4,2.963
4705,electronics,Nova,9.62,1.134
4706,home,Nova,19.18,1.19
4707,fashion,Vento,37.44,7.435
4708,grocery,Atlas,16.76,2.381
4709,sports,Zenith,5.87,4.534
4710,beauty,Orchid,5.24,0.986
4711,grocery,Atlas,30.22,0.329
4712,electronics,Lumen,24.62,1.219
4713,grocery,Lumen,56.18,1.085
4714,grocery,Pulse,14.69,0.652
4715,home,Acme,23.67,0.869
4716,fashion,Zenith,16.65,0.667
4717,beauty,Nova,16.99,0.469
4718,grocery,Lumen,5.06,1.644
4719,grocery,Atlas,44.18,4.524
4720,home,Orchid,6.36,4.861
4721,sports,Vento,25.99,0.96
4722,pharmacy,Orchid,29.45,1.387
4723,books,Atlas,16.1,0.521
4724,fashion,Pulse,21.74,1.154
4725,grocery,Pulse,23.64,3.223
4726,grocery,Orchid,30.38,1.503
4727,home,Zenith,33.48,6.17
4728,home,Acme,11.5,1.373
4729,grocery,Orchid,15.96,5.484
4730,electronics,Pulse,49.77,0.944
4731,home,Nimbus,16.32,4.656
4732,electronics,Atlas,23.6,1.748
4733,fashion,Vento,29.65,0.816
4734,beauty,Atlas,17.05,0.463
4735,home,Pulse,15.62,0.474
4736,electronics,Orchid,14.15,0.999
4737,beauty,Orchid,67.45,2.377
4738,home,Orchid,15.42,1.098
4739,home,Nimbus,17.82,1.494
4740,electronics,Lumen,7.28,0.73
4741,fashion,Nimbus,8.1,1.863
4742,electronics,Karma,19.33,4.083
4743,home,Vento,47.9,7.769
4744,beauty,Vento,11.11,3.388
4745,grocery,Lumen,24.26,0.239
4746,fashion,Nova,18.82,0.287
4747,books,Vento,34.19,0.629
4748,fashion,Orchid,21.06,3.454
4749,grocery,Orchid,22.33,1.2
4750,grocery,Pulse,20.6,1.822
4751,grocery,Nova,96.55,1.561
4752,fashion,Atlas,31.34,2.67
4753,electronics,Vento,43.34,0.504
4754,home,Karma,27.74,0.974
4755,pharmacy,Pulse,22.26,1.4
4756,beauty,Vento,17.63,0.971
4757,beauty,Nova,32.81,0.942
4758,home,Acme,31.44,3.166
4759,fashion,Karma,5.06,0.892
4760,fashion,Atlas,9.0,1.85
4761,grocery,Pulse,126.11,0.912
4762,electronics,Vento,37.3,4.155
4763,beauty,Nova,45.37,2.235
4764,electronics,Acme,32.49,0.757
4765,grocery,Pulse,20.83,6.772
4766,electronics,Vento,36.62,3.613
4767,books,Orchid,207.98,0.677
4768,pharmacy,Karma,16.7,2.264
4769,home,Orchid,22.43,11.4
4770,electronics,Pulse,68.31,0.301
4771,beauty,Zenith,53.03,0.843
4772,fashion,Vento,58.13,1.815
4773,fashion,Nimbus,18.22,1.398
4774,pharmacy,Lumen,8.37,3.749
4775,home,Vento,35.97,0.659
4776,books,Pulse,61.38,2.883
4777,pharmacy,Nova,12.09,1.229
4778,grocery,Vento,33.7,0.662
4779,electronics,Lumen,25.46,0.763
4780,home,Pulse,20.1,4.021
4781,pharmacy,Atlas,37.83,1.117
4782,grocery,Pulse,54.13,2.536
4783,books,Vento,30.93,1.714
4784,fashion,Zenith,37.1,0.811
4785,home,Zenith,7.19,2.487
4786,pharmacy,Vento,44.85,1.745
4787,fashion,Orchid,20.69,1.095
4788,grocery,Lumen,114.26,1.31
4789,beauty,Karma,20.92,2.206
4790,pharmacy,Orchid,15.57,2.378
4791,fashion,Orchid,33.5,0.482
4792,fashion,Nimbus,14.32,0.583
4793,grocery,Acme,28.09,0.189
4794,electronics,Zenith,19.43,1.484
4795,books,Lumen,52.65,0.548
4796,fashion,Pulse,10.97,1.984
4797,grocery,Orchid,13.88,1.427
4798,electronics,Vento,32.4,2.182
4799,pharmacy,Atlas,14.0,1.448
4800,grocery,Nova,52.46,1.937
4801,fashion,Karma,25.1,0.868
4802,electronics,Nova,22.34,0.243
4803,home,Lumen,20.17,0.607
4804,home,Pulse,39.53,1.332
4805,fashion,Vento,36.35,1.562
4806,sports,Vento,33.57,4.479
4807,home,Karma,11.75,0.978
4808,grocery,Nova,50.62,1.794
4809,pharmacy,Acme,12.8,0.284
4810,sports,Acme,39.89,2.831
4811,grocery,Acme,18.28,0.376
4812,home,Zenith,18.42,1.096
4813,home,Nimbus,26.6,1.558
4814,electronics,Nova,10.41,1.522
4815,fashion,Pulse,41.48,1.338
4816,grocery,Zenith,48.1,2.591
4817,beauty,Atlas,6.98,2.149
4818,home,Nova,17.68,0.198
4819,home,Zenith,18.62,0.534
4820,electronics,Karma,22.38,0.919
4821,electronics,Pulse,24.6,2.444
4822,electronics,Nimbus,42.52,1.287
4823,home,Orchid,22.63,5.773
4824,grocery,Orchid,21.63,3.687
4825,pharmacy,Pulse,58.3,2.442
4826,electronics,Lumen,17.65,0.521
4827,books,Karma,39.5,1.891
4828,books,Vento,7.53,0.86
4829,books,Lumen,39.37,1.257
4830,pharmacy,Karma,11.98,0.169
4831,grocery,Nimbus,29.47,0.518
4832,home,Lumen,38.26,2.086
4833,fashion,Karma,14.51,1.413
4834,grocery,Zenith,17.14,1.726
4835,sports,Nimbus,41.8,1.072
4836,fashion,Atlas,28.48,3.207
4837,beauty,Nimbus,43.06,1.166
4838,fashion,Karma,8.77,9.777
4839,pharmacy,Orchid,17.47,0.154
4840,sports,Lumen,26.87,0.708
4841,fashion,Karma,37.26,0.549
4842,sports,Nova,5.12,0.707
4843,home,Karma,63.15,1.235
4844,grocery,Karma,45.22,1.842
4845,grocery,Lumen,54.18,0.674
4846,fashion,Vento,21.77,3.475
4847,grocery,Lumen,22.88,0.743
4848,electronics,Vento,15.56,1.004
4849,beauty,Karma,61.46,0.236
4850,pharmacy,Acme,58.87,1.107
4851,pharmacy,Nimbus,67.34,1.565
4852,grocery,Atlas,28.97,1.035
4853,fashion,Nimbus,69.03,0.681
4854,home,Acme,58.43,0.744
4855,fashion,Nimbus,17.84,1.659
4856,fashion,Vento,21.79,0.533
4857,fashion,Vento,25.44,3.395
4858,fashion,Nimbus,13.66,11.129
4859,sports,Pulse,14.38,0.406
4860,grocery,Nova,15.34,2.899
4861,sports,Vento,11.6,1.312
4862,beauty,Acme,17.03,7.257
4863,home,Atlas,28.15,2.781
4864,grocery,Vento,8.35,1.22
4865,electronics,Atlas,35.91,1.672
4866,books,Zenith,13.55,2.072
4867,home,Orchid,7.61,0.716
4868,sports,Orchid,25.72,0.668
4869,electronics,Orchid,87.27,0.654
4870,home,Zenith,13.47,0.924
4871,electronics,Vento,46.87,0.84
4872,grocery,Zenith,28.77,0.715
4873,home,Pulse,30.25,0.525
4874,books,Orchid,24.47,1.3
4875,grocery,Lumen,61.71,0.98
4876,home,Nimbus,9.67,0.753
4877,home,Nova,37.77,1.187
4878,pharmacy,Pulse,20.76,2.754
4879,books,Zenith,43.42,1.822
4880,home,Nova,84.04,1.99
4881,beauty,Nimbus,17.28,0.805
4882,books,Acme,19.45,1.172
4883,home,Nimbus,22.06,0.61
4884,electronics,Lumen,5.31,2.255
4885,grocery,Nimbus,35.58,1.792
4886,beauty,Karma,12.83,2.283
4887,fashion,Nimbus,13.63,1.658
4888,electronics,Nimbus,28.89,0.945
4889,electronics,Zenith,32.99,1.856
4890,home,Karma,11.03,0.916
4891,books,Nimbus,41.42,0.96
4892,beauty,Vento,105.9,0.815
4893,beauty,Vento,20.38,2.976
4894,sports,Vento,32.96,3.002
4895,fashion,Lumen,11.78,1.277
4896,grocery,Nimbus,65.38,5.613
4897,sports,Orchid,29.41,0.516
4898,grocery,Atlas,15.46,2.951
4899,electronics,Nova,20.77,1.261
4900,grocery,Nova,40.01,3.543
4901,pharmacy,Zenith,19.37,1.032
4902,pharmacy,Karma,18.79,3.475
4903,grocery,Orchid,19.7,9.204
4904,home,Karma,31.33,4.014
4905,grocery,Zenith,9.18,1.737
4906,electronics,Zenith,43.92,2.715
4907,electronics,Nimbus,28.15,1.885
4908,fashion,Nimbus,22.66,3.756
4909,fashion,Orchid,62.77,1.233
4910,beauty,Nimbus,16.04,3.046
4911,grocery,Atlas,10.97,1.317
4912,beauty,Nimbus,40.51,3.06
4913,books,Vento,27.64,0.317
4914,fashion,Nimbus,24.02,2.144
4915,grocery,Pulse,26.79,0.998
4916,electronics,Karma,9.03,2.006
4917,electronics,Zenith,68.13,3.11
4918,grocery,Atlas,42.26,1.06
4919,beauty,Nimbus,106.08,2.361
4920,beauty,Orchid,5.69,1.0
4921,grocery,Nova,16.29,1.09
4922,grocery,Lumen,21.7,3.126
4923,home,Acme,11.71,6.502
4924,beauty,Orchid,23.82,0.547
4925,sports,Lumen,16.11,1.536
4926,grocery,Lumen,44.64,1.061
4927,home,Lumen,29.3,3.105
4928,electronics,Nimbus,15.12,1.262
4929,pharmacy,Zenith,30.25,0.845
4930,electronics,Pulse,41.76,1.824
4931,electronics,Vento,158.73,1.892
4932,home,Orchid,13.09,1.062
4933,fashion,Pulse,33.52,0.648
4934,electronics,Karma,40.25,1.217
4935,grocery,Nova,7.29,13.716
4936,electronics,Lumen,33.31,0.845
4937,pharmacy,Nimbus,33.43,1.368
4938,electronics,Nimbus,13.53,0.616
4939,pharmacy,Lumen,16.42,2.117
4940,beauty,Nova,18.54,0.334
4941,grocery,Nova,12.43,1.924
4942,home,Lumen,20.88,1.392
4943,sports,Atlas,9.52,0.357
4944,fashion,Atlas,21.67,5.061
4945,fashion,Vento,61.41,2.125
4946,home,Vento,17.68,0.823
4947,electronics,Nimbus,4.15,1.395
4948,grocery,Orchid,22.04,0.58
4949,electronics,Atlas,34.47,0.675
4950,home,Orchid,39.75,0.805
4951,beauty,Pulse,76.46,2.296
4952,grocery,Vento,68.18,2.253
4953,fashion,Atlas,16.84,2.044
4954,fashion,Acme,30.49,1.604
4955,sports,Lumen,22.07,1.01
4956,fashion,Lumen,12.98,0.921
4957,fashion,Orchid,10.95,2.272
4958,home,Vento,17.37,0.995
4959,electronics,Lumen,28.34,4.003
4960,grocery,Nimbus,31.03,1.452
4961,home,Orchid,9.91,0.66
4962,beauty,Vento,24.29,0.733
4963,grocery,Zenith,36.4,0.307
4964,grocery,Pulse,19.1,0.615
4965,beauty,Orchid,45.43,4.586
4966,beauty,Nimbus,38.83,1.489
4967,fashion,Pulse,41.56,0.246
4968,electronics,Lumen,28.27,1.377
4969,pharmacy,Pulse,20.88,0.441
4970,electronics,Karma,29.9,1.414
4971,electronics,Vento,112.33,6.074
4972,pharmacy,Karma,25.8,0.926
4973,books,Karma,14.07,0.593
4974,fashion,Pulse,104.93,2.362
4975,beauty,Orchid,9.85,0.925
4976,sports,Orchid,64.57,1.017
4977,sports,Pulse,29.63,0.415
4978,grocery,Nimbus,82.03,3.009
4979,grocery,Karma,28.41,1.533
4980,beauty,Pulse,13.07,0.735
4981,grocery,Lumen,36.89,3.454
4982,home,Pulse,12.26,1.701
4983,beauty,Lumen,9.71,1.477
4984,home,Vento,9.36,8.073
4985,home,Orchid,90.5,1.604
4986,grocery,Karma,20.11,2.147
4987,electronics,Acme,29.32,3.006
4988,home,Vento,24.52,0.615
4989,grocery,Karma,46.22,1.167
4990,electronics,Nova,39.34,0.502
4991,electronics,Orchid,48.26,0.334
4992,fashion,Acme,26.72,0.456
4993,sports,Nimbus,8.7,0.343
4994,pharmacy,Vento,27.42,0.784
4995,home,Orchid,21.21,1.81
4996,electronics,Acme,11.11,1.133
4997,electronics,Lumen,83.96,2.77
4998,sports,Orchid,6.88,3.402
4999,grocery,Nova,26.96,0.591
5000,home,Vento,138.63,0.972
5001,electronics,Acme,32.25,0.373
5002,fashion,Acme,71.42,0.362
5003,grocery,Atlas,46.55,0.99
5004,pharmacy,Vento,12.67,0.517
5005,home,Lumen,26.62,1.829
5006,grocery,Zenith,10.2,0.894
5007,pharmacy,Nova,84.5,2.66
5008,beauty,Orchid,28.83,0.832
5009,home,Zenith,131.34,7.282
5010,home,Nimbus,63.89,1.683
5011,grocery,Nova,59.85,5.959
5012,fashion,Acme,22.17,1.41
5013,electronics,Zenith,59.36,1.434
5014,electronics,Lumen,6.84,1.079
5015,pharmacy,Atlas,17.62,0.705
5016,grocery,Vento,70.02,1.525
5017,pharmacy,Zenith,10.35,2.496
5018,home,Karma,44.85,2.93
5019,sports,Nova,48.62,0.658
5020,electronics,Acme,29.08,0.484
5021,pharmacy,Pulse,6.19,1.149
5022,electronics,Orchid,35.15,2.51
5023,pharmacy,Atlas,11.26,0.58
5024,home,Pulse,92.98,1.324
5025,grocery,Orchid,58.52,0.768
5026,pharmacy,Lumen,9.9,3.727
5027,grocery,Pulse,5.07,1.07
5028,beauty,Zenith,15.36,0.156
5029,electronics,Atlas,13.3,0.684
5030,home,Atlas,11.39,2.096
5031,books,Zenith,19.37,1.206
5032,fashion,Acme,25.58,1.888
5033,sports,Orchid,51.79,0.192
5034,home,Atlas,25.96,0.92
5035,grocery,Acme,28.99,2.702
5036,grocery,Pulse,70.89,0.438
5037,electronics,Lumen,15.91,0.774
5038,grocery,Orchid,18.49,0.46
5039,beauty,Lumen,119.88,0.531
5040,home,Vento,77.42,3.835
5041,grocery,Orchid,17.47,1.995
5042,electronics,Vento,28.22,0.666
5043,sports,Acme,40.11,0.279
5044,sports,Karma,42.87,1.145
5045,grocery,Atlas,16.65,4.733
5046,fashion,Zenith,13.97,0.966
5047,beauty,Atlas,22.53,2.238
5048,fashion,Orchid,30.06,4.913
5049,fashion,Zenith,17.71,2.268
5050,electronics,Orchid,18.29,0.888
5051,fashion,Orchid,16.64,4.145
5052,fashion,Atlas,50.53,3.296
5053,beauty,Nimbus,14.21,0.768
5054,beauty,Vento,39.23,3.075
5055,fashion,Nova,29.48,0.518
5056,electronics,Acme,34.46,1.706
5057,home,Lumen,22.23,2.414
5058,electronics,Orchid,10.32,0.931
5059,beauty,Nimbus,79.87,0.919
5060,grocery,Karma,22.7,0.789
5061,home,Atlas,17.76,1.23
5062,pharmacy,Orchid,26.01,1.333
5063,electronics,Atlas,26.87,1.857
5064,sports,Atlas,17.24,2.128
5065,pharmacy,Nimbus,24.69,2.645
5066,electronics,Orchid,44.19,8.927
5067,sports,Zenith,20.47,0.664
5068,grocery,Orchid,30.28,4.912
5069,electronics,Lumen,38.15,1.469
5070,grocery,Nimbus,69.93,0.912
5071,grocery,Lumen,36.1,1.704
