customer_id,country,city,signup_ts,is_business,loyalty_tier
43481,KW,Kuwait City,2024-04-30T18:15:03,0,silver
43482,SA,Tabuk,2025-05-28T02:50:30,0,none
43483,EG,Cairo,2025-11-29T03:11:10,0,none
43484,SA,Dammam,2024-11-01T11:37:21,0,silver
43485,SA,Madinah,2025-11-17T22:22:07,0,none
43486,BH,Manama,2026-01-23T11:30:00,1,silver
43487,AE,Dubai,2025-06-05T23:12:44,0,silver
43488,SA,Makkah,2024-08-24T20:01:55,0,none
43489,BH,Manama,2026-02-09T05:48:21,0,silver
43490,SA,Dammam,2024-08-16T16:33:16,0,none
43491,AE,Ajman,2025-01-20T00:03:16,0,none
43492,SA,Jeddah,2025-01-05T11:30:59,0,none
43493,KW,Kuwait City,2025-11-25T02:46:07,0,none
43494,BH,Manama,2026-01-28T23:58:54,0,none
43495,SA,Dammam,2025-08-10T08:48:37,0,none
43496,SA,Madinah,2024-09-03T12:51:12,0,gold
43497,AE,Sharjah,2024-05-20T10:20:18,0,none
43498,SA,Riyadh,2024-09-16T18:29:07,0,none
43499,SA,Dammam,2025-11-16T06:28:32,1,silver
43500,AE,Sharjah,2025-02-12T16:06:28,1,gold
43501,SA,Madinah,2024-05-13T14:21:48,0,none
43502,BH,Manama,2025-01-29T15:14:48,0,silver
43503,AE,Abu Dhabi,2025-05-05T10:14:40,0,silver
43504,SA,Dammam,2024-12-14T23:08:12,0,none
43505,SA,Tabuk,2024-05-16T15:35:56,0,none
43506,EG,Cairo,2024-03-17T21:54:06,0,none
43507,SA,Khobar,2026-01-23T06:41:39,0,none
43508,OM,Muscat,2026-01-27T04:53:26,0,gold
43509,SA,Riyadh,2025-06-07T23:48:15,0,none
43510,SA,Riyadh,2024-09-11T13:17:33,0,none
43511,SA,Riyadh,2024-04-11T04:31:32,0,none
43512,SA,Tabuk,2024-05-19T20:17:39,0,none
43513,SA,Makkah,2024-03-27T01:14:51,0,silver
43514,SA,Khobar,2024-07-11T00:55:13,0,silver
43515,SA,Madinah,2024-05-30T19:10:38,0,none
43516,SA,Khobar,2025-08-13T04:40:04,0,silver
43517,SA,Jeddah,2025-03-05T04:38:31,0,silver
43518,SA,Dammam,2025-10-13T18:30:29,0,none
43519,SA,Dammam,2024-02-10T02:43:30,0,none
43520,SA,Makkah,2024-12-05T00:06:43,1,gold
43521,BH,Manama,2026-01-09T14:57:13,0,silver
43522,SA,Madinah,2024-03-01T17:07:18,0,silver
43523,SA,Madinah,2024-06-07T05:33:57,0,silver
43524,BH,Manama,2025-06-24T18:11:03,0,none
43525,EG,Cairo,2025-01-27T22:05:58,0,none
43526,SA,Riyadh,2024-11-04T20:42:48,0,none
43527,KW,Kuwait City,2025-07-10T11:57:12,0,none
43528,KW,Kuwait City,2025-11-28T22:57:36,0,silver
43529,EG,Giza,2025-08-14T01:20:57,0,silver
43530,AE,Ajman,2025-09-27T09:44:42,1,gold
43531,AE,Ajman,2025-01-31T01:46:40,0,none
43532,BH,Manama,2024-04-21T18:03:03,1,gold
43533,SA,Tabuk,2024-03-28T04:51:25,0,none
43534,EG,Alexandria,2024-11-15T23:21:30,0,none
43535,SA,Dammam,2024-05-27T18:53:04,0,silver
43536,AE,Sharjah,2025-09-27T16:07:25,1,gold
43537,OM,Muscat,2025-11-27T23:54:09,0,gold
43538,SA,Madinah,2025-05-30T13:22:05,0,none
43539,SA,Madinah,2024-01-30T14:19:08,0,none
43540,EG,Giza,2025-10-29T04:46:26,0,none
43541,EG,Alexandria,2024-11-16T17:53:40,0,gold
43542,EG,Giza,2024-04-16T17:59:30,0,none
43543,OM,Muscat,2024-12-09T05:24:53,0,none
43544,SA,Makkah,2024-12-02T02:27:29,0,none
43545,AE,Dubai,2026-02-02T15:21:40,0,none
43546,AE,Abu Dhabi,2024-06-02T13:25:05,0,silver
43547,SA,Makkah,2025-09-29T07:25:17,0,gold
43548,SA,Makkah,2024-03-12T18:24:19,0,silver
43549,AE,Sharjah,2025-07-28T16:51:54,0,none
43550,AE,Dubai,2025-05-29T02:26:22,1,gold
43551,AE,Sharjah,2025-01-17T03:29:30,0,none
43552,SA,Makkah,2024-03-26T11:58:09,0,none
43553,AE,Abu Dhabi,2025-06-18T11:34:48,0,none
43554,SA,Makkah,2024-01-13T15:25:43,0,none
43555,SA,Madinah,2024-07-14T11:20:22,0,silver
43556,AE,Ajman,2025-08-15T21:59:55,1,silver
43557,AE,Abu Dhabi,2024-07-01T23:19:59,0,silver
43558,EG,Cairo,2024-10-27T21:25:12,0,none
43559,SA,Tabuk,2025-06-28T17:52:01,1,gold
43560,EG,Alexandria,2024-11-29T23:05:26,1,gold
43561,QA,Doha,2024-10-21T22:15:54,1,silver
43562,SA,Khobar,2024-06-23T07:20:16,1,silver
43563,SA,Khobar,2025-02-06T07:43:17,0,none
43564,QA,Doha,2025-04-25T23:50:41,0,silver
43565,SA,Makkah,2024-08-06T09:44:52,1,platinum
43566,AE,Abu Dhabi,2024-09-17T16:18:31,0,gold
43567,AE,Abu Dhabi,2024-04-19T14:49:19,0,none
43568,SA,Madinah,2025-01-12T17:39:07,0,silver
43569,KW,Kuwait City,2024-12-16T16:29:18,0,none
43570,SA,Jeddah,2024-03-17T12:58:06,0,silver
43571,SA,Riyadh,2026-02-20T00:28:30,0,none
43572,SA,Jeddah,2025-12-23T17:24:25,0,silver
43573,KW,Kuwait City,2024-03-19T12:55:18,0,none
43574,SA,Makkah,2024-01-16T17:49:16,1,silver
43575,AE,Abu Dhabi,2025-02-07T20:00:51,0,none
43576,SA,Madinah,2024-07-09T23:21:43,0,none
43577,SA,Dammam,2024-08-19T08:51:42,1,silver
43578,SA,Tabuk,2025-08-24T03:36:02,0,silver
43579,SA,Jeddah,2024-11-23T13:08:38,0,none
43580,SA,Dammam,2025-06-20T07:01:30,0,none
43581,SA,Jeddah,2025-04-07T13:18:21,0,silver
43582,SA,Tabuk,2024-08-02T00:57:07,0,silver
43583,SA,Madinah,2024-11-09T01:20:00,0,none
43584,AE,Ajman,2024-12-21T10:13:37,0,none
43585,SA,Khobar,2024-04-23T16:32:39,0,silver
43586,SA,Makkah,2025-10-29T10:59:19,0,none
43587,SA,Jeddah,2024-10-04T10:19:06,0,none
43588,QA,Doha,2024-10-29T06:51:12,1,gold
43589,AE,Abu Dhabi,2025-03-06T09:28:14,0,silver
43590,BH,Manama,2024-12-14T16:52:06,0,none
43591,SA,Khobar,2025-08-07T20:34:11,0,silver
43592,EG,Alexandria,2026-01-06T07:45:18,0,silver
43593,SA,Makkah,2024-05-31T08:10:48,0,none
43594,AE,Dubai,2025-04-23T01:38:35,0,none
43595,SA,Madinah,2025-03-05T12:06:20,0,silver
43596,AE,Sharjah,2024-11-13T22:09:58,1,silver
43597,KW,Kuwait City,2025-11-28T01:03:13,0,silver
43598,AE,Sharjah,2025-01-08T04:54:40,1,silver
43599,SA,Tabuk,2026-02-16T18:32:17,0,silver
43600,AE,Dubai,2024-05-17T12:49:34,0,silver
43601,EG,Cairo,2024-09-02T09:31:45,0,none
43602,SA,Makkah,2025-02-01T04:56:01,0,none
43603,SA,Riyadh,2024-06-25T19:32:00,0,none
43604,AE,Sharjah,2024-05-24T00:42:29,0,silver
43605,SA,Tabuk,2025-10-22T16:57:28,0,none
43606,SA,Tabuk,2025-04-19T19:19:46,0,none
43607,KW,Kuwait City,2026-01-26T00:28:20,1,platinum
43608,BH,Manama,2024-05-14T19:27:28,0,none
43609,SA,Jeddah,2025-12-12T14:58:25,0,none
43610,OM,Muscat,2025-08-16T17:05:24,0,none
43611,KW,Kuwait City,2024-10-25T03:28:22,0,silver
43612,AE,Sharjah,2025-09-14T06:07:56,0,none
43613,EG,Cairo,2025-07-24T01:44:52,0,silver
43614,QA,Doha,2026-01-27T13:33:17,1,silver
43615,AE,Sharjah,2024-07-25T02:43:28,1,gold
43616,SA,Madinah,2024-02-03T14:38:23,0,none
43617,SA,Makkah,2025-04-10T13:18:19,0,none
43618,SA,Makkah,2025-09-13T17:02:40,0,none
43619,SA,Riyadh,2025-05-16T07:27:55,0,silver
43620,SA,Jeddah,2025-10-12T01:49:34,1,silver
43621,SA,Tabuk,2025-08-09T02:00:59,0,silver
43622,SA,Tabuk,2025-06-10T14:05:41,0,silver
43623,SA,Makkah,2026-02-16T14:51:15,0,none
43624,KW,Kuwait City,2025-08-26T18:50:10,0,none
43625,SA,Madinah,2025-08-17T21:33:11,0,none
43626,AE,Abu Dhabi,2024-01-20T18:25:37,0,none
43627,AE,Abu Dhabi,2024-01-02T03:26:38,0,none
43628,OM,Muscat,2025-11-02T22:10:31,0,none
43629,SA,Riyadh,2024-12-19T07:59:58,0,none
43630,SA,Tabuk,2025-06-25T23:07:05,0,none
43631,AE,Abu Dhabi,2025-07-26T03:29:29,0,gold
43632,AE,Ajman,2025-07-05T09:13:45,0,none
43633,EG,Giza,2025-12-18T17:11:35,0,none
43634,SA,Madinah,2024-01-24T23:38:06,1,gold
43635,SA,Dammam,2024-05-13T09:18:27,1,platinum
43636,SA,Makkah,2025-12-25T10:58:42,0,silver
43637,AE,Sharjah,2024-03-17T02:09:38,0,silver
43638,SA,Riyadh,2024-10-17T19:31:11,0,gold
43639,SA,Jeddah,2024-10-26T18:37:04,0,none
43640,AE,Abu Dhabi,2024-04-22T01:59:29,0,none
43641,SA,Riyadh,2025-06-17T14:26:17,0,none
43642,SA,Makkah,2024-11-18T03:53:06,0,gold
43643,SA,Tabuk,2025-05-09T22:45:34,0,none
43644,EG,Cairo,2025-09-18T12:28:26,0,silver
43645,AE,Dubai,2024-07-03T18:46:51,0,none
43646,SA,Tabuk,2024-07-30T17:07:23,0,silver
43647,SA,Makkah,2024-11-10T02:07:14,0,none
43648,OM,Muscat,2026-02-05T11:03:04,1,silver
43649,SA,Khobar,2025-07-09T12:58:13,0,none
43650,SA,Makkah,2024-12-18T23:13:33,0,silver
43651,KW,Kuwait City,2025-04-06T02:26:56,0,silver
43652,SA,Tabuk,2024-03-21T17:32:33,0,gold
43653,OM,Muscat,2025-08-31T03:39:59,0,silver
43654,AE,Ajman,2024-07-02T07:23:08,0,silver
43655,AE,Abu Dhabi,2024-03-31T04:05:48,0,none
43656,AE,Abu Dhabi,2025-06-25T16:11:19,0,none
43657,SA,Makkah,2026-02-18T05:58:05,0,none
43658,QA,Doha,2025-10-06T21:43:30,1,silver
43659,SA,Jeddah,2025-04-10T21:49:09,0,none
43660,SA,Riyadh,2025-04-04T05:12:30,0,silver
43661,SA,Riyadh,2024-01-01T02:28:06,0,silver
43662,SA,Tabuk,2025-05-01T16:04:57,0,gold
43663,SA,Khobar,2025-07-20T13:13:54,0,silver
43664,SA,Jeddah,2024-12-01T03:44:14,1,silver
43665,SA,Tabuk,2024-02-13T02:51:11,0,none
43666,KW,Kuwait City,2025-12-16T17:23:35,0,gold
43667,AE,Dubai,2024-06-06T16:28:38,0,silver
43668,SA,Dammam,2025-11-16T05:56:05,0,none
43669,SA,Madinah,2025-05-22T10:59:37,1,silver
43670,EG,Cairo,2025-04-18T18:25:04,0,none
43671,AE,Dubai,2024-09-09T02:37:56,0,silver
43672,SA,Jeddah,2024-09-26T13:13:24,0,silver
43673,OM,Muscat,2025-11-08T11:00:04,0,silver
43674,SA,Makkah,2026-01-16T06:33:53,0,none
43675,SA,Tabuk,2025-12-02T15:47:40,0,none
43676,SA,Madinah,2025-08-07T22:09:56,0,none
43677,BH,Manama,2025-06-30T06:22:42,0,none
43678,EG,Alexandria,2025-08-27T22:25:37,0,silver
43679,AE,Ajman,2025-12-19T16:16:25,0,none
43680,SA,Khobar,2024-09-05T19:48:35,0,none
43681,SA,Tabuk,2024-02-06T04:42:06,0,none
43682,SA,Makkah,2024-12-18T18:33:07,0,gold
43683,SA,Madinah,2024-11-20T01:01:09,0,silver
43684,KW,Kuwait City,2025-04-01T12:58:50,1,silver
43685,AE,Abu Dhabi,2025-01-18T09:41:16,1,platinum
43686,SA,Riyadh,2025-07-03T15:48:41,0,silver
43687,OM,Muscat,2024-09-21T04:26:29,1,silver
43688,SA,Jeddah,2025-08-03T20:43:58,0,none
43689,SA,Dammam,2024-08-21T23:31:55,0,none
43690,SA,Khobar,2024-11-21T09:46:55,0,none
43691,OM,Muscat,2024-08-02T12:48:30,0,silver
43692,SA,Makkah,2024-12-15T12:14:37,1,platinum
43693,SA,Madinah,2025-04-13T12:38:21,0,none
43694,SA,Makkah,2025-01-18T17:50:33,0,silver
43695,OM,Muscat,2025-01-02T20:39:42,0,gold
43696,SA,Riyadh,2025-03-30T20:00:41,0,none
43697,AE,Dubai,2025-09-25T18:10:53,0,none
43698,KW,Kuwait City,2024-04-23T21:54:16,0,gold
43699,AE,Abu Dhabi,2025-01-05T16:00:03,1,silver
43700,SA,Jeddah,2024-02-15T09:51:07,0,none
43701,SA,Tabuk,2024-05-03T06:33:13,0,none
43702,SA,Jeddah,2026-02-21T02:43:43,0,gold
43703,EG,Alexandria,2025-08-16T23:11:33,1,gold
43704,EG,Alexandria,2025-10-27T10:45:57,0,none
43705,SA,Khobar,2024-02-23T21:45:03,0,none
43706,SA,Riyadh,2024-12-01T02:50:02,0,silver
43707,SA,Madinah,2025-01-22T08:04:21,0,none
43708,SA,Riyadh,2025-08-10T05:02:33,0,none
43709,SA,Riyadh,2024-07-29T20:23:44,1,silver
43710,OM,Muscat,2024-02-15T13:39:30,1,gold
43711,SA,Dammam,2025-05-16T16:05:39,0,none
43712,SA,Madinah,2024-07-30T10:09:58,0,gold
43713,SA,Jeddah,2025-04-03T05:27:08,0,silver
43714,QA,Doha,2026-01-06T01:34:10,0,silver
43715,SA,Riyadh,2024-08-14T12:35:50,0,silver
43716,EG,Cairo,2026-02-07T14:10:31,0,silver
43717,SA,Jeddah,2025-08-20T03:42:01,1,silver
43718,AE,Dubai,2024-04-07T01:26:28,0,silver
43719,SA,Jeddah,2024-09-05T13:00:09,1,platinum
43720,KW,Kuwait City,2025-12-03T09:54:55,0,none
43721,AE,Ajman,2025-07-14T00:51:44,0,none
43722,SA,Jeddah,2025-02-15T16:45:58,0,silver
43723,EG,Giza,2024-03-06T17:14:22,0,silver
43724,SA,Jeddah,2025-03-28T00:56:07,1,gold
43725,SA,Makkah,2025-10-13T17:28:23,0,none
43726,SA,Tabuk,2025-06-15T16:03:03,0,none
43727,AE,Abu Dhabi,2025-12-22T04:33:58,0,none
43728,EG,Alexandria,2024-04-03T03:45:00,0,none
43729,AE,Dubai,2024-01-17T00:09:29,0,silver
43730,SA,Khobar,2026-02-07T03:58:12,0,none
43731,SA,Riyadh,2026-01-14T23:18:30,0,none
43732,OM,Muscat,2024-10-25T03:32:53,0,gold
43733,SA,Riyadh,2024-08-24T19:13:31,0,none
43734,SA,Dammam,2025-02-03T17:57:15,0,none
43735,EG,Cairo,2024-12-07T05:06:08,0,none
43736,KW,Kuwait City,2024-04-29T10:06:41,0,none
43737,SA,Khobar,2025-01-31T16:30:57,0,none
43738,SA,Jeddah,2025-12-09T14:19:34,0,none
43739,EG,Giza,2025-10-01T21:00:33,1,gold
43740,SA,Dammam,2024-04-26T11:54:52,0,gold
43741,OM,Muscat,2024-08-17T06:51:33,0,none
43742,SA,Jeddah,2025-02-09T10:05:46,1,gold
43743,SA,Riyadh,2025-03-10T21:02:11,0,none
43744,SA,Riyadh,2026-02-21T04:50:17,0,none
43745,SA,Riyadh,2024-05-10T01:18:28,1,silver
43746,SA,Riyadh,2024-03-12T23:39:56,0,silver
43747,SA,Makkah,2025-08-02T05:18:07,0,none
43748,QA,Doha,2025-11-09T20:53:42,0,silver
43749,SA,Tabuk,2025-06-13T07:42:30,0,none
43750,SA,Tabuk,2025-03-27T00:33:32,0,silver
43751,SA,Tabuk,2025-01-21T03:54:40,0,silver
43752,SA,Makkah,2025-02-10T16:47:47,0,gold
43753,AE,Ajman,2026-02-07T18:00:46,0,none
43754,SA,Makkah,2024-03-25T12:47:30,0,none
43755,SA,Riyadh,2024-10-16T20:41:46,1,platinum
43756,AE,Dubai,2025-04-17T19:09:27,0,none
43757,SA,Makkah,2024-02-09T12:37:54,0,silver
43758,EG,Giza,2025-06-06T17:31:56,0,none
43759,AE,Ajman,2025-11-30T00:46:36,1,silver
43760,SA,Khobar,2025-08-07T18:57:42,0,gold
43761,SA,Madinah,2025-04-03T18:33:49,0,none
43762,SA,Dammam,2025-10-30T12:51:31,0,none
43763,QA,Doha,2025-12-12T10:38:03,0,silver
43764,EG,Cairo,2024-09-14T08:12:16,1,silver
43765,OM,Muscat,2025-12-03T17:36:28,0,none
43766,EG,Giza,2024-08-28T18:44:44,0,none
43767,QA,Doha,2025-09-25T18:25:25,0,gold
43768,SA,Madinah,2024-03-22T00:56:19,0,none
43769,AE,Sharjah,2024-03-02T04:56:34,0,silver
43770,SA,Makkah,2024-07-28T11:21:21,1,platinum
43771,KW,Kuwait City,2025-10-21T17:19:59,0,none
43772,OM,Muscat,2025-01-02T12:25:46,0,none
43773,EG,Cairo,2026-02-28T12:28:53,1,gold
43774,EG,Giza,2024-12-09T14:58:41,1,silver
43775,KW,Kuwait City,2025-05-15T10:31:03,1,gold
43776,SA,Riyadh,2024-08-10T17:34:53,0,none
43777,SA,Makkah,2026-02-27T17:24:03,0,none
43778,EG,Cairo,2024-01-22T15:59:33,0,silver
43779,AE,Ajman,2025-03-05T14:48:48,0,none
43780,SA,Riyadh,2025-05-25T00:26:11,0,none
43781,SA,Tabuk,2024-02-02T10:28:23,0,gold
43782,SA,Khobar,2024-08-09T01:44:19,1,gold
43783,QA,Doha,2024-11-17T23:18:37,0,none
43784,EG,Cairo,2024-02-12T13:38:45,0,none
43785,AE,Ajman,2024-08-01T09:57:11,0,none
43786,SA,Dammam,2024-11-03T23:40:19,1,platinum
43787,SA,Riyadh,2024-03-02T11:57:37,0,none
43788,SA,Jeddah,2026-02-27T05:06:50,0,gold
43789,SA,Makkah,2024-10-17T03:30:35,0,none
43790,SA,Madinah,2025-09-13T22:06:16,0,silver
43791,SA,Makkah,2024-04-03T03:29:01,1,platinum
43792,SA,Tabuk,2025-08-04T10:43:55,0,none
43793,SA,Riyadh,2025-03-08T09:05:26,1,platinum
43794,EG,Giza,2024-01-16T21:58:33,0,none
43795,AE,Abu Dhabi,2025-06-23T07:20:49,1,silver
43796,SA,Khobar,2024-02-09T04:37:29,1,gold
43797,OM,Muscat,2024-02-12T05:01:15,1,silver
43798,SA,Makkah,2024-07-10T14:42:26,0,silver
43799,KW,Kuwait City,2025-02-26T18:40:27,0,gold
43800,SA,Riyadh,2024-02-09T03:01:05,1,silver
43801,SA,Riyadh,2025-07-14T12:48:56,0,none
43802,SA,Riyadh,2024-12-27T12:45:44,0,none
43803,OM,Muscat,2024-05-04T16:49:46,0,none
43804,QA,Doha,2024-07-04T15:19:36,0,silver
43805,SA,Jeddah,2026-01-20T05:24:01,0,none
43806,EG,Alexandria,2026-01-28T01:34:50,0,none
43807,SA,Dammam,2026-01-07T14:55:51,0,none
43808,AE,Dubai,2025-12-14T22:17:44,0,none
43809,SA,Riyadh,2025-10-30T08:24:41,0,silver
43810,AE,Abu Dhabi,2024-09-02T20:20:49,0,none
43811,SA,Makkah,2025-06-22T20:19:24,0,none
43812,AE,Dubai,2024-12-26T17:58:27,0,silver
43813,SA,Dammam,2024-09-20T15:07:04,0,silver
43814,AE,Abu Dhabi,2024-02-26T04:17:27,0,gold
43815,SA,Riyadh,2024-11-29T05:52:49,1,gold
43816,SA,Jeddah,2025-06-17T09:28:08,0,none
43817,SA,Riyadh,2025-12-03T05:35:10,0,none
43818,SA,Tabuk,2024-06-17T19:19:24,0,gold
43819,SA,Jeddah,2024-12-06T00:45:57,0,none
43820,SA,Madinah,2024-12-30T05:51:23,0,silver
43821,SA,Dammam,2024-09-22T08:51:06,1,silver
43822,SA,Madinah,2024-12-15T18:17:48,0,none
43823,SA,Makkah,2025-02-15T20:41:15,0,none
43824,SA,Dammam,2025-11-15T11:59:40,0,none
43825,SA,Tabuk,2025-02-09T08:39:29,0,none
43826,SA,Riyadh,2024-11-28T16:33:18,0,none
43827,AE,Ajman,2025-09-16T18:38:43,0,none
43828,EG,Alexandria,2025-03-07T23:29:17,0,none
43829,SA,Makkah,2024-11-02T23:13:30,0,silver
43830,SA,Dammam,2025-09-26T21:02:14,0,none
43831,EG,Alexandria,2024-09-04T16:40:40,0,silver
43832,SA,Dammam,2025-03-10T10:04:47,0,silver
43833,SA,Riyadh,2024-12-30T03:55:50,1,silver
43834,SA,Dammam,2024-02-04T03:14:56,0,none
43835,OM,Muscat,2025-10-02T03:48:50,0,silver
43836,SA,Riyadh,2025-01-26T19:44:07,0,none
43837,SA,Makkah,2025-12-25T04:51:26,0,none
43838,SA,Jeddah,2024-07-17T17:12:45,0,silver
43839,SA,Khobar,2024-11-30T22:08:22,0,none
43840,SA,Riyadh,2024-09-25T22:11:15,0,none
43841,OM,Muscat,2025-02-07T19:26:38,1,silver
43842,SA,Jeddah,2024-02-21T10:00:54,0,silver
43843,AE,Abu Dhabi,2025-09-09T19:32:43,0,silver
43844,KW,Kuwait City,2025-12-19T09:25:26,0,none
43845,SA,Makkah,2024-08-30T01:59:49,0,silver
43846,SA,Madinah,2025-07-29T17:34:13,0,silver
43847,SA,Makkah,2024-06-06T23:45:05,0,gold
43848,AE,Ajman,2024-04-13T08:02:23,0,none
43849,SA,Dammam,2025-07-29T11:30:59,0,silver
43850,SA,Tabuk,2024-03-05T08:23:47,0,silver
43851,SA,Madinah,2024-12-07T10:17:33,0,none
43852,SA,Jeddah,2026-01-04T00:28:50,0,silver
43853,SA,Dammam,2024-08-16T09:43:53,1,silver
43854,SA,Tabuk,2025-04-03T16:06:15,0,none
43855,EG,Alexandria,2024-07-12T13:32:43,0,silver
43856,BH,Manama,2026-02-02T21:29:53,0,none
43857,QA,Doha,2025-02-16T21:24:09,0,none
43858,SA,Khobar,2025-07-19T23:21:30,0,silver
43859,SA,Dammam,2024-11-26T13:25:36,0,none
43860,SA,Khobar,2025-08-09T06:22:58,0,none
43861,SA,Madinah,2026-02-17T04:04:15,0,none
43862,BH,Manama,2024-03-16T10:30:19,0,silver
43863,AE,Abu Dhabi,2025-10-29T10:54:17,1,gold
43864,SA,Makkah,2024-12-19T01:30:52,0,silver
43865,EG,Giza,2025-11-24T16:31:49,1,gold
43866,SA,Khobar,2024-03-10T03:57:16,0,none
43867,EG,Cairo,2026-01-12T09:14:40,0,none
43868,SA,Makkah,2024-02-16T23:21:18,0,none
43869,KW,Kuwait City,2024-01-14T19:57:54,0,none
43870,OM,Muscat,2025-04-20T11:15:04,0,none
43871,SA,Riyadh,2024-12-29T13:15:54,0,gold
43872,AE,Ajman,2025-07-27T13:11:04,0,none
43873,SA,Khobar,2024-04-26T03:18:02,0,silver
43874,EG,Cairo,2025-09-10T08:05:12,0,none
43875,SA,Madinah,2025-07-11T06:16:43,0,gold
43876,OM,Muscat,2024-04-09T01:09:04,1,silver
43877,KW,Kuwait City,2025-09-12T20:07:04,0,silver
43878,SA,Dammam,2024-05-04T16:23:33,1,gold
43879,SA,Madinah,2024-03-20T18:38:37,0,none
43880,AE,Abu Dhabi,2024-08-14T07:50:17,1,gold
43881,SA,Dammam,2025-02-15T19:50:31,0,none
43882,SA,Riyadh,2024-11-27T04:30:52,0,silver
43883,SA,Tabuk,2025-06-05T11:03:49,0,none
43884,SA,Dammam,2025-11-07T20:16:51,0,none
43885,SA,Dammam,2025-03-03T02:40:18,0,silver
43886,SA,Jeddah,2024-08-25T17:25:10,0,gold
43887,SA,Jeddah,2024-02-09T15:36:50,1,silver
43888,SA,Makkah,2024-08-21T03:24:46,0,silver
43889,AE,Abu Dhabi,2024-10-02T14:09:53,0,silver
43890,SA,Dammam,2025-09-21T13:20:06,0,none
43891,SA,Makkah,2025-08-16T16:56:52,0,silver
43892,OM,Muscat,2025-01-10T01:39:46,0,none
43893,QA,Doha,2024-06-15T09:57:18,1,silver
43894,SA,Dammam,2025-10-11T14:45:48,0,none
43895,EG,Cairo,2024-05-31T13:31:56,1,gold
43896,SA,Tabuk,2024-09-30T03:35:17,0,silver
43897,AE,Abu Dhabi,2025-03-18T02:06:59,0,none
43898,SA,Makkah,2025-11-12T02:04:06,0,gold
43899,SA,Dammam,2025-10-16T01:34:53,0,silver
43900,QA,Doha,2025-07-11T05:18:23,0,none
43901,AE,Dubai,2025-08-07T17:17:16,0,none
43902,SA,Makkah,2025-02-10T20:34:15,0,gold
43903,KW,Kuwait City,2025-06-23T11:38:54,0,silver
43904,SA,Dammam,2025-11-16T22:54:36,0,none
43905,SA,Makkah,2025-11-10T03:50:53,0,none
43906,SA,Madinah,2025-06-21T02:03:11,0,none
43907,AE,Abu Dhabi,2025-04-26T14:01:47,0,none
43908,AE,Sharjah,2025-04-07T14:09:27,1,gold
43909,SA,Khobar,2024-12-12T08:05:09,0,none
43910,SA,Makkah,2025-03-02T13:23:18,0,none
43911,SA,Makkah,2025-05-02T16:41:58,1,gold
43912,SA,Dammam,2025-11-14T15:17:53,0,silver
43913,SA,Tabuk,2025-05-17T10:31:09,0,gold
43914,SA,Khobar,2024-01-16T21:43:15,0,silver
43915,AE,Sharjah,2025-05-23T09:13:55,0,none
43916,EG,Giza,2024-09-03T06:23:38,0,none
43917,SA,Tabuk,2025-12-11T22:48:47,0,silver
43918,SA,Makkah,2025-07-27T04:48:42,0,silver
43919,AE,Abu Dhabi,2026-02-11T12:32:21,0,none
43920,SA,Riyadh,2024-11-13T09:38:04,1,silver
43921,AE,Ajman,2025-03-31T15:58:24,1,silver
43922,SA,Tabuk,2025-08-24T05:52:36,0,none
43923,SA,Khobar,2025-05-27T17:14:53,0,none
43924,SA,Jeddah,2024-10-07T09:51:52,1,silver
43925,BH,Manama,2024-06-13T08:10:12,0,none
43926,SA,Dammam,2025-08-11T05:22:06,0,gold
43927,SA,Khobar,2025-08-31T20:15:35,1,gold
43928,SA,Makkah,2024-08-22T15:49:28,0,silver
43929,EG,Cairo,2024-04-23T12:38:50,0,silver
43930,EG,Giza,2025-08-03T21:01:02,0,none
43931,SA,Khobar,2025-01-27T08:59:47,0,none
43932,SA,Khobar,2025-11-24T19:19:37,1,silver
43933,SA,Jeddah,2024-04-25T00:10:00,1,gold
43934,SA,Makkah,2024-12-30T10:42:33,0,gold
43935,SA,Makkah,2025-03-09T01:43:13,0,none
43936,SA,Khobar,2025-04-14T09:10:28,0,none
43937,AE,Sharjah,2025-02-28T10:47:49,0,gold
43938,AE,Abu Dhabi,2025-08-23T10:44:12,0,none
43939,OM,Muscat,2025-02-22T04:48:35,0,none
43940,SA,Makkah,2025-03-05T11:37:36,0,none
43941,AE,Ajman,2024-06-13T10:16:13,0,none
43942,BH,Manama,2025-08-14T06:28:24,1,gold
43943,SA,Tabuk,2025-03-04T04:13:13,0,none
43944,SA,Riyadh,2025-12-26T00:05:16,0,silver
43945,AE,Dubai,2025-09-08T10:50:08,0,silver
43946,AE,Ajman,2024-07-06T07:00:13,1,gold
43947,KW,Kuwait City,2024-07-27T11:00:29,1,silver
43948,AE,Sharjah,2024-02-19T04:08:56,1,gold
43949,QA,Doha,2025-02-07T03:40:05,0,none
43950,SA,Madinah,2025-05-22T04:35:29,0,none
43951,EG,Giza,2025-06-29T22:46:49,0,none
43952,SA,Tabuk,2025-10-24T15:25:55,0,none
43953,SA,Tabuk,2025-09-17T19:25:08,0,none
43954,SA,Riyadh,2025-11-11T13:56:02,0,none
43955,AE,Dubai,2025-05-18T21:43:12,1,silver
43956,SA,Tabuk,2024-10-05T14:20:43,0,none
43957,SA,Riyadh,2025-09-06T03:12:19,0,silver
43958,AE,Sharjah,2024-05-19T23:24:11,0,silver
43959,SA,Dammam,2024-08-05T06:53:51,0,none
43960,SA,Tabuk,2025-08-31T22:49:24,0,none
