refund_id,order_id,refund_ts,reason,amount
14029,88140,2024-10-09T01:54:02,fraud,128.53
14030,495550,2025-01-31T10:19:11,delivery_issue,115.57
14031,159781,2025-04-24T06:09:13,duplicate_charge,144.72
14032,93711,2024-09-29T12:24:40,duplicate_charge,41.57
14033,182655,2024-12-22T00:23:33,delivery_issue,63.2
14034,154713,2025-01-31T16:30:05,customer_return,416.99
14035,381709,2026-02-07T07:47:18,merchant_cancel,24.68
14036,93983,2025-09-25T22:47:16,merchant_cancel,268.5
14037,70689,2025-06-21T20:38:47,fraud,274.37
14038,16506,2024-05-05T17:03:41,fraud,133.07
14039,469507,2024-04-13T17:52:16,merchant_cancel,9.42
14040,60981,2024-08-16T15:51:52,other,148.95
14041,462658,2025-04-26T11:49:12,other,120.93
14042,28408,2025-04-01T19:45:58,merchant_cancel,45.87
14043,190308,2024-04-08T10:56:55,merchant_cancel,82.94
14044,278296,2024-03-01T03:24:17,customer_return,95.5
14045,432788,2025-11-13T06:32:56,customer_return,85.85
14046,497275,2025-07-24T14:15:11,duplicate_charge,28.15
14047,467098,2025-10-23T12:29:35,delivery_issue,217.33
14048,9666,2024-03-01T10:55:44,merchant_cancel,168.05
14049,204306,2025-07-04T09:46:30,duplicate_charge,147.31
14050,312904,2024-04-28T18:42:47,merchant_cancel,102.75
14051,498351,2024-02-02T11:52:24,delivery_issue,38.21
14052,191194,2024-10-04T12:59:33,delivery_issue,82.63
14053,304084,2025-11-28T23:57:42,delivery_issue,76.78
14054,475944,2024-10-14T12:28:26,customer_return,35.83
14055,105526,2024-11-18T23:30:59,customer_return,4.3
14056,61803,2025-05-03T08:26:25,fraud,27.78
14057,56575,2025-02-27T05:04:41,delivery_issue,45.98
14058,118620,2026-02-14T03:24:24,merchant_cancel,71.51
14059,215983,2026-01-29T08:14:48,delivery_issue,319.43
14060,16910,2025-02-24T16:09:53,customer_return,33.78
14061,245867,2024-04-29T04:20:09,customer_return,309.43
14062,226189,2024-08-21T18:54:56,customer_return,176.26
14063,480010,2025-10-05T13:39:42,duplicate_charge,455.67
14064,292556,2024-12-13T04:26:39,delivery_issue,82.33
14065,326593,2024-04-15T12:28:03,customer_return,48.02
14066,495636,2025-06-18T20:38:07,duplicate_charge,374.99
14067,72477,2024-11-04T18:09:26,fraud,114.29
14068,56153,2025-06-19T19:44:24,fraud,112.85
14069,273398,2024-02-02T13:05:03,delivery_issue,965.62
14070,122101,2024-09-30T13:31:34,fraud,168.46
14071,381936,2024-10-28T19:58:15,customer_return,8.77
14072,496392,2024-06-08T00:47:57,customer_return,60.46
14073,451885,2025-04-04T02:09:00,customer_return,191.94
14074,419586,2025-02-07T04:49:07,merchant_cancel,258.62
14075,315978,2024-01-21T01:32:27,duplicate_charge,94.04
14076,67247,2026-01-20T19:06:16,delivery_issue,172.4
14077,339738,2024-03-08T15:45:32,duplicate_charge,332.66
14078,249796,2025-06-04T10:25:42,delivery_issue,2.02
14079,27150,2025-04-02T04:42:28,customer_return,53.17
14080,33681,2024-02-19T01:46:28,other,29.68
14081,108182,2024-04-06T10:17:09,customer_return,162.51
14082,431362,2024-10-08T07:33:51,customer_return,333.23
14083,251537,2025-03-29T03:23:55,delivery_issue,22.44
14084,197623,2025-04-10T16:06:05,customer_return,72.19
14085,161483,2025-04-05T06:02:34,customer_return,96.38
14086,13460,2025-08-16T11:03:39,customer_return,130.65
14087,350136,2024-05-20T23:25:47,customer_return,33.56
14088,362758,2025-02-06T11:15:43,other,8.76
14089,253204,2025-02-04T07:15:34,delivery_issue,25.72
14090,101534,2025-06-08T00:33:08,duplicate_charge,71.06
14091,183689,2025-09-07T19:09:39,customer_return,17.56
14092,267635,2024-02-24T10:51:16,customer_return,138.49
14093,264896,2024-05-21T12:57:32,delivery_issue,66.28
14094,44253,2024-05-12T16:20:26,fraud,214.76
14095,417379,2024-12-18T18:27:30,merchant_cancel,333.33
14096,455279,2025-01-22T13:15:04,delivery_issue,59.16
14097,228831,2025-05-27T17:00:57,customer_return,187.39
14098,245754,2025-08-03T01:18:06,delivery_issue,25.74
14099,472313,2025-02-12T06:51:50,merchant_cancel,36.17
14100,435643,2024-07-17T13:40:49,delivery_issue,239.34
14101,126061,2024-11-30T00:39:57,delivery_issue,115.53
14102,98162,2024-12-08T22:08:13,customer_return,200.6
14103,39679,2024-05-26T23:29:04,fraud,69.16
14104,416955,2024-08-21T20:12:31,delivery_issue,11.3
14105,105240,2025-01-18T13:17:10,delivery_issue,63.48
14106,411151,2024-09-09T11:31:05,customer_return,37.64
14107,387643,2024-11-24T02:03:45,merchant_cancel,324.89
14108,348699,2025-05-09T05:41:20,duplicate_charge,194.46
14109,305307,2025-10-04T13:08:21,other,74.93
14110,77312,2025-10-01T07:00:31,customer_return,50.82
14111,395431,2025-01-22T08:33:00,delivery_issue,90.15
14112,175417,2024-10-22T00:20:28,customer_return,4.99
14113,181476,2025-11-02T13:47:36,customer_return,51.17
14114,498470,2024-09-24T09:54:09,delivery_issue,209.7
14115,400320,2024-10-25T02:21:34,merchant_cancel,105.75
14116,294180,2025-02-18T02:36:31,other,113.81
14117,177920,2026-01-15T21:58:19,delivery_issue,23.37
14118,225454,2025-06-08T07:10:22,customer_return,223.72
14119,485126,2025-09-04T17:05:22,customer_return,289.35
14120,158634,2024-09-05T22:38:25,duplicate_charge,55.59
14121,379010,2024-11-04T15:25:58,other,66.17
14122,97657,2025-07-18T09:37:23,delivery_issue,118.04
14123,407780,2024-12-31T05:24:14,delivery_issue,105.41
14124,267506,2024-09-09T19:37:36,duplicate_charge,95.88
14125,462878,2025-04-06T03:12:29,merchant_cancel,78.95
14126,367698,2026-01-06T04:05:24,merchant_cancel,144.9
14127,472631,2025-08-17T12:33:02,delivery_issue,124.05
14128,378464,2024-03-09T17:33:39,customer_return,119.86
14129,29094,2024-11-03T21:32:22,fraud,101.34
14130,48480,2024-03-30T10:23:53,merchant_cancel,18.77
14131,294857,2025-08-29T19:59:29,customer_return,101.92
14132,299022,2024-01-05T18:20:59,customer_return,67.77
14133,442342,2024-10-23T08:27:47,merchant_cancel,24.46
14134,197589,2025-06-17T21:27:11,customer_return,90.23
14135,121628,2025-11-01T13:36:52,customer_return,110.19
14136,436427,2025-05-26T00:19:42,customer_return,77.39
14137,76863,2025-07-04T03:26:02,merchant_cancel,221.46
14138,19952,2024-02-28T04:00:54,customer_return,78.67
14139,90771,2024-10-05T11:12:55,customer_return,185.85
14140,163429,2026-02-27T19:05:05,other,99.29
14141,461635,2024-02-06T20:53:48,fraud,24.52
14142,190619,2024-06-25T23:48:36,merchant_cancel,104.86
14143,262581,2024-06-03T01:18:02,merchant_cancel,60.22
14144,490228,2025-08-31T21:46:41,merchant_cancel,184.88
14145,270125,2024-02-04T18:01:36,delivery_issue,70.55
14146,304374,2024-11-21T01:51:38,merchant_cancel,262.06
14147,171814,2025-01-03T19:55:47,customer_return,1.96
14148,230939,2025-08-20T14:13:30,merchant_cancel,247.65
14149,267012,2024-05-25T05:58:18,customer_return,243.82
14150,73643,2025-02-21T21:56:20,delivery_issue,95.91
14151,146449,2025-10-02T21:52:08,customer_return,70.44
14152,245069,2024-01-22T20:24:38,other,85.07
14153,134175,2024-07-26T08:26:43,merchant_cancel,181.5
14154,184264,2025-01-29T01:25:51,delivery_issue,17.5
14155,495272,2024-05-10T11:07:33,customer_return,131.18
14156,111704,2024-08-22T22:34:01,delivery_issue,94.34
14157,447925,2025-10-13T19:10:31,merchant_cancel,365.49
14158,392432,2025-07-14T05:00:48,customer_return,33.61
14159,373787,2024-03-30T06:48:23,merchant_cancel,108.25
14160,447303,2026-02-28T19:49:57,duplicate_charge,348.28
14161,207578,2025-11-29T01:20:34,delivery_issue,48.81
14162,434286,2025-05-29T07:44:27,duplicate_charge,31.7
14163,13694,2025-12-03T18:54:22,merchant_cancel,95.16
14164,44344,2025-07-18T06:10:52,delivery_issue,37.19
14165,490844,2024-06-29T05:53:26,customer_return,403.81
14166,390034,2026-02-06T12:29:38,other,65.04
14167,366982,2025-02-02T08:18:22,customer_return,5.87
14168,343140,2024-04-23T05:16:23,customer_return,107.41
14169,216960,2024-03-06T23:57:34,duplicate_charge,374.25
14170,113372,2025-12-25T03:03:40,duplicate_charge,266.99
14171,453453,2024-02-09T07:57:15,merchant_cancel,37.75
14172,209017,2025-03-31T22:27:38,duplicate_charge,81.12
14173,414138,2024-09-13T22:57:31,delivery_issue,23.81
14174,45740,2025-03-08T21:41:58,customer_return,112.06
14175,213406,2025-10-21T23:02:26,fraud,30.26
14176,247727,2025-05-05T12:48:26,duplicate_charge,33.72
14177,71223,2025-03-01T11:09:14,duplicate_charge,98.99
14178,49907,2024-04-24T19:25:44,merchant_cancel,13.92
14179,269569,2024-04-13T00:44:21,merchant_cancel,278.83
14180,282420,2024-03-18T18:21:53,delivery_issue,200.43
14181,204241,2024-04-08T13:17:13,customer_return,64.21
14182,66537,2024-10-18T23:56:52,customer_return,130.06
14183,492489,2024-10-12T02:53:01,delivery_issue,51.86
14184,336647,2024-05-05T11:47:49,delivery_issue,86.62
14185,63568,2024-07-28T07:24:56,customer_return,593.31
14186,115251,2025-10-05T21:47:12,merchant_cancel,193.51
14187,184760,2024-09-29T17:43:02,other,47.24
14188,173688,2025-06-23T06:09:40,fraud,270.83
14189,485482,2025-07-22T05:21:43,customer_return,74.8
14190,493915,2024-12-03T14:15:53,customer_return,9.61
14191,9916,2024-07-18T17:37:02,duplicate_charge,64.22
14192,205616,2026-01-13T14:09:46,customer_return,7.3
14193,149272,2025-05-24T09:15:33,merchant_cancel,3.0
14194,342391,2025-05-23T09:57:59,fraud,106.39
14195,35901,2025-05-30T10:02:18,fraud,185.45
14196,497019,2025-07-09T14:10:54,delivery_issue,1.01
14197,227889,2026-01-10T22:36:07,customer_return,239.71
14198,73288,2025-05-30T02:46:23,customer_return,60.68
14199,301480,2025-04-23T08:01:14,merchant_cancel,246.23
14200,119808,2025-04-02T09:50:21,merchant_cancel,695.54
14201,315162,2026-01-19T19:32:31,customer_return,70.75
14202,16017,2026-02-17T11:29:28,other,19.35
14203,271287,2025-02-05T23:14:28,merchant_cancel,82.46
14204,449335,2025-11-27T06:04:30,delivery_issue,298.78
14205,96256,2024-02-19T13:03:22,merchant_cancel,283.97
14206,378379,2024-06-25T15:23:29,customer_return,215.57
14207,85993,2025-12-25T00:41:20,other,32.33
14208,416564,2024-03-16T02:53:17,other,51.4
14209,177821,2025-08-01T12:17:40,customer_return,13.91
14210,220733,2026-01-12T05:00:21,customer_return,13.04
14211,8194,2025-02-26T05:26:43,delivery_issue,75.56
14212,74155,2024-10-18T17:10:44,merchant_cancel,32.74
14213,173478,2025-03-31T14:15:00,customer_return,76.29
14214,450986,2025-03-24T21:57:40,customer_return,233.02
14215,480011,2025-10-21T11:04:41,customer_return,113.3
14216,292601,2024-02-19T06:10:14,customer_return,68.77
14217,123326,2025-01-24T20:37:59,customer_return,62.03
14218,88986,2024-01-30T02:20:33,customer_return,17.97
14219,495,2024-10-18T22:06:07,merchant_cancel,36.37
14220,282691,2025-09-11T01:54:23,customer_return,89.37
14221,268923,2025-10-27T15:36:07,customer_return,176.11
14222,124481,2024-06-30T06:43:31,customer_return,213.55
14223,365999,2024-04-23T05:02:48,customer_return,51.16
14224,268407,2024-07-14T05:18:17,merchant_cancel,159.62
14225,121323,2024-06-15T15:52:12,customer_return,92.82
14226,302713,2024-10-22T17:21:05,customer_return,33.11
14227,71005,2025-11-09T11:53:41,customer_return,55.15
14228,356044,2024-12-17T23:50:09,other,259.97
14229,422791,2025-02-03T20:25:58,duplicate_charge,310.34
14230,270494,2025-05-27T13:38:54,customer_return,87.53
14231,309760,2025-10-23T19:27:20,duplicate_charge,182.71
14232,115616,2024-01-29T23:29:48,customer_return,245.18
14233,461611,2024-04-06T10:27:30,customer_return,92.42
14234,295794,2024-04-22T14:10:28,other,5.5
14235,173028,2024-03-21T03:47:03,delivery_issue,272.19
14236,299809,2024-07-15T06:37:20,customer_return,55.14
14237,82493,2025-11-21T03:05:52,merchant_cancel,281.15
14238,388206,2025-01-27T10:42:28,delivery_issue,49.89
14239,71687,2025-05-01T13:54:11,delivery_issue,40.08
14240,442340,2024-06-17T02:24:23,customer_return,88.9
14241,269349,2024-08-27T19:19:06,customer_return,3.91
14242,239322,2025-02-12T08:14:34,fraud,9.3
14243,288770,2024-12-11T06:08:13,fraud,22.47
14244,170121,2025-04-18T07:55:15,other,98.96
14245,156858,2024-09-15T00:18:52,customer_return,48.63
14246,475852,2025-08-14T01:19:33,duplicate_charge,96.4
14247,201683,2024-01-16T17:37:40,duplicate_charge,179.56
14248,113997,2024-04-04T08:19:43,fraud,384.97
14249,490371,2025-10-02T14:44:01,duplicate_charge,205.04
14250,328419,2025-05-02T09:50:33,delivery_issue,170.85
14251,183995,2025-10-06T23:25:25,other,71.99
14252,317529,2024-02-10T18:12:38,merchant_cancel,126.55
14253,16036,2025-01-14T18:35:26,customer_return,4.75
14254,434943,2026-01-10T16:16:07,customer_return,108.04
14255,14847,2025-10-05T23:22:15,merchant_cancel,206.48
14256,74306,2024-02-15T09:10:29,customer_return,37.08
14257,13917,2024-07-04T07:31:18,other,1.78
14258,278987,2024-04-25T18:32:25,customer_return,35.9
14259,438676,2025-02-06T15:53:21,customer_return,126.27
14260,308369,2024-12-10T07:11:41,delivery_issue,97.78
14261,204779,2024-10-25T23:00:13,customer_return,9.71
14262,218713,2024-04-10T12:01:21,delivery_issue,172.0
14263,146443,2024-12-13T08:13:31,merchant_cancel,7.23
14264,78669,2025-06-07T20:53:16,customer_return,115.08
14265,29550,2025-10-22T18:40:43,customer_return,113.96
14266,315541,2025-04-30T15:33:10,customer_return,177.18
14267,34492,2025-08-09T19:43:41,merchant_cancel,80.28
14268,305442,2025-01-14T09:48:41,customer_return,24.62
14269,224839,2024-10-14T18:29:42,merchant_cancel,160.46
14270,388524,2024-03-01T10:41:00,customer_return,202.08
14271,103356,2025-12-20T14:40:31,customer_return,6.45
14272,9788,2025-11-21T18:10:15,customer_return,75.6
14273,85847,2024-12-05T04:56:46,customer_return,94.47
14274,388712,2025-03-25T17:11:38,delivery_issue,171.79
14275,497073,2025-04-11T10:17:35,merchant_cancel,81.45
14276,122760,2024-04-28T04:28:31,customer_return,165.88
14277,493958,2025-11-03T07:57:28,merchant_cancel,2.95
14278,7550,2025-04-01T03:42:17,merchant_cancel,57.16
14279,68446,2025-12-11T06:14:34,customer_return,29.13
14280,323020,2024-06-29T01:31:18,customer_return,82.6
14281,439203,2024-06-08T06:17:38,other,235.76
14282,116466,2024-12-07T00:14:39,delivery_issue,73.85
14283,356856,2026-02-07T17:31:14,other,100.38
14284,457174,2024-03-31T06:37:35,customer_return,187.77
14285,115163,2024-02-24T04:48:56,delivery_issue,110.03
14286,489678,2025-02-11T08:57:45,duplicate_charge,105.49
14287,350153,2025-04-07T02:35:42,other,14.16
14288,179145,2024-01-10T11:49:08,other,73.27
14289,265746,2026-02-12T18:06:16,delivery_issue,137.34
14290,116479,2025-06-17T11:53:21,duplicate_charge,47.27
14291,436950,2025-12-24T03:06:28,customer_return,40.77
14292,205884,2024-01-05T01:42:52,customer_return,339.75
14293,12760,2024-10-02T06:37:46,customer_return,107.75
14294,53291,2025-03-26T08:36:10,customer_return,134.9
14295,148287,2025-09-13T12:48:29,fraud,121.84
14296,9270,2025-03-22T17:14:18,merchant_cancel,19.18
14297,17288,2025-11-07T23:01:58,customer_return,12.93
14298,345089,2025-12-02T19:42:36,fraud,63.41
14299,163998,2024-04-21T21:03:50,customer_return,202.67
14300,379920,2024-03-12T11:13:44,other,101.71
14301,433697,2024-04-28T14:20:25,customer_return,84.47
14302,256286,2024-07-18T10:46:52,duplicate_charge,40.63
14303,195017,2025-11-19T02:24:03,fraud,0.75
14304,205984,2024-08-03T20:04:54,duplicate_charge,49.61
14305,317639,2024-07-21T18:29:47,customer_return,13.9
14306,459992,2024-03-25T20:44:16,delivery_issue,167.16
14307,482742,2024-11-04T12:26:34,merchant_cancel,167.68
14308,220436,2026-03-05T17:01:57,fraud,45.77
14309,187554,2025-12-12T10:11:07,customer_return,25.4
14310,199394,2026-01-05T00:37:45,customer_return,123.13
14311,119794,2024-12-26T23:12:44,merchant_cancel,51.19
14312,420035,2026-01-21T16:47:06,merchant_cancel,18.84
14313,81051,2025-03-31T00:13:19,fraud,97.41
14314,42512,2024-02-01T07:19:51,fraud,104.12
14315,132173,2024-04-13T15:11:22,merchant_cancel,272.79
14316,70500,2025-03-08T17:34:42,duplicate_charge,16.3
14317,300256,2024-04-04T02:40:00,duplicate_charge,104.21
14318,198142,2025-11-23T14:54:58,delivery_issue,98.56
14319,151614,2025-07-13T22:54:24,duplicate_charge,192.01
14320,346392,2025-06-18T10:06:15,customer_return,89.83
14321,6710,2025-12-16T12:54:45,merchant_cancel,43.0
14322,331053,2024-07-15T02:10:14,customer_return,474.99
14323,329642,2025-12-22T14:15:34,customer_return,59.83
14324,192571,2024-04-21T13:53:43,duplicate_charge,2.25
14325,468285,2024-04-02T20:37:51,delivery_issue,11.16
14326,407475,2025-11-24T15:04:51,delivery_issue,66.64
14327,80778,2024-05-15T16:16:45,fraud,419.74
14328,135638,2025-11-26T08:51:02,fraud,394.16
14329,285699,2025-03-14T17:31:47,delivery_issue,97.11
14330,134197,2024-10-11T03:08:56,customer_return,90.22
14331,44411,2024-09-14T00:40:18,duplicate_charge,154.8
14332,47494,2024-08-15T01:49:42,other,48.97
14333,482105,2024-12-04T04:47:09,delivery_issue,13.69
14334,124656,2024-01-28T11:17:02,customer_return,129.8
14335,74385,2024-11-12T23:49:28,customer_return,125.82
14336,478741,2025-07-12T01:09:32,merchant_cancel,148.62
14337,490721,2025-04-26T20:24:00,other,195.09
14338,214797,2024-04-12T23:45:19,customer_return,63.0
14339,287734,2024-04-10T18:15:46,customer_return,17.38
14340,105547,2024-03-12T03:55:43,delivery_issue,227.06
14341,237753,2024-05-30T12:44:45,fraud,107.52
14342,396723,2025-03-19T23:20:46,customer_return,181.53
14343,99092,2024-12-13T05:13:11,merchant_cancel,4.08
14344,101879,2024-12-13T23:00:06,delivery_issue,39.04
14345,397088,2024-09-28T20:18:13,customer_return,1.75
14346,167180,2025-10-16T10:27:54,merchant_cancel,300.16
14347,96111,2025-05-29T19:30:10,customer_return,83.5
14348,9058,2026-03-13T09:15:26,other,64.51
14349,397718,2024-03-29T02:44:34,duplicate_charge,30.87
14350,69236,2024-12-01T09:10:39,merchant_cancel,33.34
14351,106536,2024-08-30T14:16:00,duplicate_charge,245.51
14352,319974,2024-09-12T20:16:53,customer_return,292.04
14353,245642,2024-04-14T05:22:42,duplicate_charge,151.05
14354,363017,2024-01-21T18:25:03,duplicate_charge,85.74
14355,361998,2025-01-30T10:14:14,other,50.14
14356,474764,2025-10-24T02:03:23,delivery_issue,51.92
14357,37283,2025-09-12T09:54:51,delivery_issue,101.1
14358,406420,2025-04-10T08:43:19,duplicate_charge,102.26
14359,44294,2025-08-15T08:20:02,customer_return,95.05
14360,268411,2024-03-27T10:50:53,customer_return,143.84
14361,353239,2025-03-13T21:20:23,merchant_cancel,224.85
14362,18139,2025-06-02T06:40:07,duplicate_charge,146.84
14363,255863,2026-02-21T07:54:44,customer_return,112.37
14364,202864,2025-10-03T15:18:02,customer_return,54.38
14365,340231,2024-03-02T08:34:23,customer_return,187.99
14366,269723,2024-10-27T15:04:28,fraud,34.04
14367,71607,2024-08-05T15:19:18,customer_return,60.67
14368,276904,2026-01-30T03:32:56,duplicate_charge,57.59
14369,110553,2024-04-29T02:13:16,merchant_cancel,52.97
14370,427681,2024-09-13T22:59:45,other,289.24
14371,414566,2026-02-06T07:27:22,other,148.05
14372,307498,2025-07-12T02:07:07,customer_return,1.2
14373,272322,2025-01-07T06:53:57,customer_return,153.08
14374,82772,2025-01-19T01:42:00,delivery_issue,115.04
14375,207867,2024-12-11T13:32:57,other,66.68
14376,299774,2024-08-15T20:01:55,duplicate_charge,46.96
14377,5027,2026-02-12T08:14:26,merchant_cancel,75.66
14378,227369,2026-03-04T05:59:27,other,56.19
14379,202423,2024-02-11T15:35:39,customer_return,114.26
14380,304614,2025-10-14T23:49:59,merchant_cancel,150.16
14381,302365,2024-10-28T13:09:25,delivery_issue,19.57
14382,346436,2026-01-28T07:19:48,fraud,115.47
14383,57134,2024-12-19T10:21:50,customer_return,53.54
14384,143032,2025-07-22T17:33:26,other,41.61
14385,391649,2025-12-20T11:38:03,duplicate_charge,106.24
14386,160941,2025-10-15T22:20:26,other,60.62
14387,439354,2025-11-01T07:19:18,delivery_issue,108.26
14388,128306,2024-02-06T18:40:09,delivery_issue,4.96
14389,470511,2024-10-26T22:00:45,merchant_cancel,66.12
14390,473278,2024-03-03T22:20:52,customer_return,197.75
14391,334940,2026-03-12T07:53:10,other,258.52
14392,331290,2024-10-31T01:15:35,customer_return,370.83
14393,35656,2026-02-18T04:22:22,customer_return,140.92
14394,359570,2025-10-17T04:55:39,merchant_cancel,132.48
14395,263971,2025-10-04T23:29:45,customer_return,335.19
14396,440530,2025-09-20T02:46:33,delivery_issue,136.91
14397,339902,2025-04-03T17:02:59,other,127.73
14398,237505,2024-01-25T23:57:33,delivery_issue,33.41
14399,99718,2025-01-24T00:47:45,duplicate_charge,155.04
14400,492192,2024-07-03T21:06:41,customer_return,176.11
14401,178877,2025-01-08T09:16:53,customer_return,57.72
14402,138246,2025-08-07T23:04:23,duplicate_charge,64.59
14403,415684,2025-07-23T17:35:19,merchant_cancel,20.98
14404,49376,2025-01-04T20:46:29,other,127.61
14405,498417,2024-06-08T16:31:53,delivery_issue,44.76
14406,184396,2026-01-08T16:33:26,delivery_issue,157.14
14407,403351,2024-12-03T14:20:49,delivery_issue,20.84
14408,497206,2024-03-05T15:56:33,duplicate_charge,21.57
14409,456802,2025-04-30T20:10:34,fraud,173.43
14410,463221,2024-08-22T13:38:52,merchant_cancel,11.64
14411,330760,2025-09-04T18:25:40,fraud,67.53
14412,150408,2024-12-30T15:10:13,customer_return,41.87
14413,460969,2025-12-06T21:26:44,customer_return,38.82
14414,237874,2024-07-18T00:50:55,merchant_cancel,162.15
14415,32679,2024-05-31T06:34:29,duplicate_charge,109.74
14416,83156,2026-01-07T07:50:22,customer_return,40.85
14417,488006,2025-03-14T22:40:19,customer_return,89.76
14418,398560,2024-03-08T19:55:47,merchant_cancel,139.21
14419,268297,2024-05-25T04:02:30,customer_return,20.49
14420,204405,2024-04-14T05:53:21,delivery_issue,186.82
14421,107353,2025-10-11T20:40:47,customer_return,254.42
14422,40313,2026-02-26T05:58:56,customer_return,9.65
14423,392617,2024-04-27T14:23:08,customer_return,299.93
14424,441668,2025-03-01T13:35:00,merchant_cancel,60.12
14425,76533,2025-11-17T09:50:42,fraud,344.56
14426,432291,2024-04-24T03:54:18,customer_return,27.39
14427,356411,2026-02-10T11:58:46,merchant_cancel,234.67
14428,29865,2024-08-01T22:43:29,merchant_cancel,4.35
14429,310065,2024-06-19T23:15:08,other,16.7
14430,405479,2024-06-04T01:38:00,merchant_cancel,1.69
14431,429282,2024-07-23T12:21:28,fraud,69.22
14432,5699,2025-12-06T07:46:05,delivery_issue,153.53
14433,97931,2025-12-28T17:33:34,duplicate_charge,69.19
14434,215808,2025-11-27T22:01:10,delivery_issue,71.99
14435,111058,2025-03-29T08:24:10,merchant_cancel,130.0
14436,323021,2025-11-17T12:51:14,customer_return,26.36
14437,272253,2024-12-22T08:02:03,merchant_cancel,227.05
14438,472501,2026-01-09T19:53:36,customer_return,392.41
14439,117293,2024-06-30T22:34:01,merchant_cancel,8.63
14440,56660,2024-09-11T14:33:54,delivery_issue,43.85
14441,440743,2024-07-27T19:30:09,delivery_issue,72.46
14442,419493,2024-08-06T03:16:41,other,15.37
14443,245666,2025-05-11T05:00:54,fraud,46.33
14444,66998,2025-09-24T18:51:28,merchant_cancel,143.81
14445,349235,2024-08-20T21:55:47,delivery_issue,139.92
14446,341652,2024-03-12T11:03:00,customer_return,78.02
14447,474758,2024-04-19T22:04:20,customer_return,228.88
14448,436657,2024-05-05T08:36:54,customer_return,173.34
14449,144815,2024-10-22T16:47:50,customer_return,10.42
14450,355728,2024-03-13T23:26:36,fraud,3.92
14451,497287,2025-05-29T12:01:13,other,68.47
14452,46224,2026-01-03T04:07:28,delivery_issue,76.77
14453,253869,2025-12-04T04:34:32,merchant_cancel,313.89
14454,138974,2026-01-29T23:48:26,other,2.91
14455,77824,2024-09-11T02:52:21,delivery_issue,87.26
14456,164218,2026-01-28T12:37:28,other,78.29
14457,315987,2024-11-02T05:30:06,merchant_cancel,106.0
14458,213502,2025-05-30T05:19:35,customer_return,166.91
14459,81551,2025-05-15T17:45:43,other,169.88
14460,266281,2024-09-28T03:00:33,customer_return,36.66
14461,232273,2026-03-08T19:02:24,delivery_issue,32.88
14462,220915,2025-09-22T10:25:08,delivery_issue,62.49
14463,102214,2024-01-09T19:44:10,delivery_issue,26.72
14464,119278,2025-08-18T16:14:09,customer_return,144.16
14465,110278,2025-10-25T11:30:15,customer_return,151.7
14466,230209,2024-12-11T08:13:01,customer_return,187.34
14467,30790,2025-06-28T15:24:08,fraud,112.4
14468,192373,2024-10-13T02:26:41,delivery_issue,98.68
14469,326290,2024-11-15T09:17:46,delivery_issue,47.13
14470,250889,2024-07-12T16:46:28,customer_return,474.54
14471,191055,2025-05-12T15:05:39,other,95.03
14472,127821,2025-01-06T12:15:33,delivery_issue,26.67
14473,303090,2024-05-27T12:10:31,customer_return,30.17
14474,75378,2024-03-02T07:50:23,customer_return,12.43
14475,347278,2025-06-17T08:32:05,merchant_cancel,110.45
14476,366773,2024-08-18T02:57:18,customer_return,91.12
14477,257505,2024-10-20T22:04:59,customer_return,171.98
14478,419258,2024-10-19T13:59:03,merchant_cancel,72.47
14479,122451,2024-04-19T04:24:54,customer_return,492.47
14480,92736,2024-06-10T02:29:03,customer_return,23.19
14481,94439,2024-10-28T23:00:36,customer_return,4.47
14482,157872,2024-05-20T01:30:56,duplicate_charge,150.6
14483,438229,2024-03-05T03:42:47,other,1.35
14484,164761,2024-08-03T21:55:43,merchant_cancel,218.16
14485,49330,2024-10-28T08:10:54,delivery_issue,114.34
14486,419374,2024-03-21T04:15:39,merchant_cancel,67.1
14487,459806,2025-07-04T07:15:09,customer_return,111.6
14488,263852,2025-04-15T16:52:29,merchant_cancel,111.79
14489,364234,2025-11-20T04:10:57,other,8.2
14490,363306,2025-05-03T10:52:54,delivery_issue,196.3
14491,336820,2025-10-07T05:55:58,delivery_issue,53.18
14492,13077,2025-02-17T05:38:07,fraud,147.67
14493,349866,2024-08-10T21:42:11,duplicate_charge,79.38
14494,364975,2025-02-19T19:16:27,merchant_cancel,215.14
14495,449787,2025-05-12T01:32:11,customer_return,42.63
14496,334412,2024-12-24T14:15:11,delivery_issue,29.52
14497,196899,2024-04-09T05:16:13,merchant_cancel,34.27
14498,147667,2025-03-10T22:08:30,delivery_issue,158.1
14499,493315,2024-11-01T09:39:26,merchant_cancel,7.81
14500,95046,2024-12-16T19:51:18,other,66.07
14501,170194,2024-05-06T05:26:54,customer_return,93.45
14502,148516,2025-09-26T18:37:26,customer_return,14.08
14503,167972,2025-01-19T09:18:06,customer_return,5.66
14504,189585,2025-11-10T04:36:48,customer_return,91.34
14505,260104,2025-01-13T12:09:59,duplicate_charge,96.21
14506,491461,2024-12-25T11:53:10,customer_return,144.89
14507,366629,2024-08-03T03:55:53,delivery_issue,217.56
14508,353003,2024-02-24T21:36:54,delivery_issue,91.92
14509,154196,2025-09-27T03:11:32,delivery_issue,170.31
14510,188941,2024-12-10T06:39:50,customer_return,118.91
14511,37458,2026-03-11T13:40:56,customer_return,7.93
14512,224450,2024-08-12T19:53:24,customer_return,7.6
