merchant_id,country,city,category,onboard_ts,risk_band
11430,SA,Makkah,grocery,2025-06-15T22:40:59,low
11431,SA,Makkah,grocery,2025-03-08T03:49:41,high
11432,AE,Ajman,books,2026-02-17T11:56:17,low
11433,SA,Tabuk,grocery,2024-05-08T22:09:53,low
11434,KW,Kuwait City,grocery,2025-08-14T10:43:21,low
11435,AE,Sharjah,sports,2024-08-27T08:33:00,low
11436,AE,Sharjah,pharmacy,2024-10-07T10:14:05,low
11437,SA,Tabuk,beauty,2024-06-14T13:26:14,low
11438,EG,Alexandria,home,2025-03-01T20:36:15,low
11439,SA,Madinah,home,2024-06-03T10:24:10,low
11440,SA,Makkah,grocery,2025-08-05T13:36:14,medium
11441,SA,Khobar,beauty,2024-08-30T22:44:20,high
11442,SA,Dammam,beauty,2025-11-30T15:23:29,low
11443,SA,Khobar,electronics,2025-01-01T01:19:13,low
11444,SA,Jeddah,grocery,2025-01-23T02:32:50,medium
11445,SA,Madinah,grocery,2025-02-25T10:57:24,high
11446,SA,Tabuk,books,2024-07-18T23:29:46,low
11447,SA,Makkah,beauty,2025-07-20T14:46:03,medium
11448,SA,Riyadh,grocery,2024-10-04T15:59:04,low
11449,EG,Cairo,pharmacy,2024-10-05T18:07:20,low
11450,SA,Tabuk,books,2025-06-19T18:33:46,medium
11451,SA,Tabuk,grocery,2025-10-03T10:39:46,low
11452,SA,Madinah,fashion,2025-02-08T09:54:37,medium
11453,BH,Manama,home,2024-06-22T12:23:35,low
11454,SA,Dammam,grocery,2025-06-25T05:17:06,low
11455,SA,Madinah,beauty,2024-01-10T04:00:39,high
11456,SA,Tabuk,fashion,2024-09-02T06:09:15,low
11457,AE,Dubai,grocery,2024-02-10T23:52:25,low
11458,SA,Madinah,home,2025-04-06T06:21:42,low
11459,QA,Doha,fashion,2024-03-06T22:13:25,low
11460,SA,Madinah,electronics,2024-06-26T00:00:00,low
11461,SA,Tabuk,pharmacy,2025-07-21T16:28:45,medium
11462,KW,Kuwait City,fashion,2025-05-03T00:14:31,low
11463,AE,Dubai,electronics,2024-12-22T13:35:12,low
11464,EG,Giza,grocery,2025-11-06T23:33:10,low
11465,EG,Alexandria,sports,2024-12-28T23:40:48,medium
11466,KW,Kuwait City,electronics,2025-09-10T12:01:23,medium
11467,KW,Kuwait City,grocery,2025-09-18T04:37:39,high
11468,SA,Madinah,fashion,2024-06-17T12:59:15,medium
11469,SA,Tabuk,grocery,2024-10-31T04:22:35,low
11470,SA,Khobar,pharmacy,2024-03-09T11:01:22,low
11471,SA,Khobar,home,2025-05-13T21:54:35,low
11472,AE,Sharjah,sports,2025-09-03T17:22:54,low
11473,SA,Khobar,pharmacy,2025-07-27T20:52:53,low
11474,AE,Ajman,books,2025-04-07T17:29:01,medium
11475,SA,Khobar,grocery,2024-02-01T09:26:33,low
11476,SA,Madinah,fashion,2024-02-02T06:44:17,low
11477,EG,Cairo,grocery,2024-10-19T04:29:10,high
11478,SA,Khobar,fashion,2025-12-08T10:07:56,high
11479,SA,Jeddah,fashion,2025-09-20T18:44:35,high
11480,BH,Manama,grocery,2025-01-18T03:06:20,high
11481,KW,Kuwait City,home,2025-07-22T20:03:50,low
11482,AE,Abu Dhabi,beauty,2024-02-29T05:54:05,low
11483,SA,Makkah,grocery,2024-11-18T11:58:36,low
11484,SA,Dammam,books,2025-11-07T10:36:54,high
11485,SA,Madinah,pharmacy,2025-09-05T23:07:37,low
11486,QA,Doha,beauty,2025-03-30T12:31:55,low
11487,SA,Riyadh,sports,2024-06-04T09:13:20,medium
11488,AE,Abu Dhabi,sports,2025-09-23T09:00:27,low
11489,SA,Jeddah,grocery,2024-06-07T21:48:50,low
11490,SA,Jeddah,grocery,2026-02-02T04:31:52,low
11491,AE,Dubai,beauty,2025-08-02T01:40:59,medium
11492,SA,Tabuk,pharmacy,2025-09-23T02:09:39,medium
11493,KW,Kuwait City,grocery,2024-02-13T18:25:31,medium
11494,AE,Sharjah,home,2025-07-20T03:49:32,low
11495,SA,Khobar,electronics,2025-05-13T00:08:09,low
11496,QA,Doha,fashion,2025-11-21T03:51:18,medium
11497,SA,Madinah,fashion,2024-11-12T13:07:27,low
11498,SA,Khobar,beauty,2025-08-15T13:34:35,low
11499,SA,Riyadh,grocery,2024-04-17T05:49:15,low
11500,OM,Muscat,fashion,2026-02-24T05:52:33,medium
11501,AE,Dubai,books,2026-02-22T02:21:37,high
11502,SA,Riyadh,electronics,2026-01-09T19:02:14,low
11503,SA,Dammam,pharmacy,2025-02-24T22:29:24,low
11504,AE,Sharjah,grocery,2024-08-19T12:33:20,low
11505,SA,Dammam,fashion,2025-06-18T19:38:46,low
11506,EG,Cairo,grocery,2025-07-27T22:59:40,low
11507,SA,Jeddah,beauty,2025-09-28T08:18:03,low
11508,EG,Cairo,grocery,2024-01-22T15:30:46,medium
11509,BH,Manama,electronics,2024-12-25T03:54:42,low
11510,BH,Manama,home,2025-05-29T14:37:51,low
11511,SA,Riyadh,electronics,2024-05-16T02:31:57,high
11512,SA,Makkah,pharmacy,2025-12-07T23:13:22,low
11513,EG,Cairo,grocery,2025-10-27T23:01:09,medium
11514,AE,Dubai,grocery,2025-12-01T02:12:41,low
11515,KW,Kuwait City,books,2024-01-30T02:16:34,low
11516,KW,Kuwait City,fashion,2024-04-11T18:15:40,medium
11517,BH,Manama,fashion,2025-05-05T10:37:36,low
11518,AE,Sharjah,electronics,2024-11-05T19:23:32,low
11519,KW,Kuwait City,grocery,2025-04-08T12:42:32,medium
11520,SA,Tabuk,fashion,2025-12-28T15:20:50,low
11521,SA,Riyadh,fashion,2025-02-10T10:47:44,low
11522,SA,Riyadh,sports,2025-01-01T14:44:56,low
11523,SA,Jeddah,grocery,2025-03-04T09:01:39,medium
11524,EG,Cairo,grocery,2024-09-28T15:07:13,low
11525,SA,Makkah,fashion,2025-03-22T23:49:06,low
11526,SA,Riyadh,electronics,2024-05-14T16:52:39,low
11527,EG,Alexandria,home,2026-02-07T11:20:07,low
11528,KW,Kuwait City,home,2025-08-29T09:08:35,low
11529,BH,Manama,books,2025-12-10T02:42:31,low
11530,EG,Giza,fashion,2025-11-25T13:47:23,low
11531,EG,Alexandria,home,2025-06-11T14:17:58,low
11532,QA,Doha,grocery,2025-12-18T05:46:22,medium
11533,KW,Kuwait City,electronics,2025-09-04T22:03:14,low
11534,SA,Tabuk,grocery,2024-09-16T00:45:28,medium
11535,SA,Dammam,grocery,2025-05-26T17:00:15,low
11536,SA,Makkah,home,2024-06-14T02:02:33,low
11537,SA,Madinah,beauty,2024-02-09T19:28:14,low
11538,SA,Khobar,electronics,2024-12-11T11:01:20,low
11539,QA,Doha,fashion,2025-01-24T07:05:36,low
11540,SA,Madinah,electronics,2024-03-06T20:24:57,low
11541,SA,Jeddah,grocery,2026-02-11T13:25:27,low
11542,SA,Jeddah,fashion,2025-04-01T10:16:54,medium
11543,SA,Jeddah,grocery,2024-12-21T22:50:02,medium
11544,SA,Riyadh,electronics,2025-09-13T17:17:33,low
11545,AE,Sharjah,grocery,2024-03-16T17:10:50,medium
11546,SA,Dammam,fashion,2024-04-16T15:36:49,high
11547,AE,Ajman,electronics,2025-12-11T14:11:25,low
11548,KW,Kuwait City,fashion,2026-01-22T07:12:47,medium
11549,AE,Sharjah,electronics,2025-01-18T09:49:23,medium
11550,QA,Doha,beauty,2025-09-09T02:39:40,low
11551,SA,Makkah,fashion,2024-02-17T18:14:55,low
11552,QA,Doha,grocery,2025-09-17T02:39:55,low
11553,SA,Dammam,electronics,2025-11-22T19:33:36,low
11554,SA,Madinah,home,2024-10-01T02:30:15,high
11555,AE,Abu Dhabi,pharmacy,2024-04-24T05:40:05,low
11556,SA,Riyadh,home,2025-02-06T17:06:49,low
11557,SA,Riyadh,grocery,2025-07-02T22:15:18,medium
11558,SA,Jeddah,beauty,2025-05-07T22:25:07,low
11559,SA,Madinah,beauty,2025-11-06T16:55:23,low
11560,EG,Alexandria,fashion,2025-08-14T14:27:10,low
11561,SA,Riyadh,grocery,2024-12-30T08:46:17,medium
11562,AE,Dubai,home,2024-06-17T05:22:14,low
11563,EG,Alexandria,home,2025-06-11T07:45:33,low
11564,KW,Kuwait City,beauty,2025-02-03T09:27:25,medium
11565,KW,Kuwait City,pharmacy,2025-05-03T14:38:53,low
11566,EG,Cairo,electronics,2025-08-19T20:45:03,low
11567,SA,Madinah,electronics,2024-10-29T07:22:49,low
11568,AE,Dubai,grocery,2024-02-04T17:35:17,low
11569,EG,Cairo,grocery,2024-04-08T17:05:08,medium
11570,SA,Jeddah,pharmacy,2026-02-02T20:14:21,low
11571,AE,Dubai,electronics,2024-12-10T13:52:26,medium
11572,SA,Dammam,pharmacy,2024-01-02T12:23:43,low
11573,EG,Giza,grocery,2024-08-21T11:41:51,low
11574,SA,Khobar,electronics,2025-01-25T00:25:04,low
11575,SA,Jeddah,home,2024-03-29T22:04:44,high
11576,AE,Abu Dhabi,home,2025-03-07T00:34:52,low
11577,QA,Doha,books,2025-05-07T03:37:40,low
11578,SA,Jeddah,fashion,2025-03-09T10:54:50,low
11579,SA,Riyadh,beauty,2024-04-16T19:20:25,low
11580,EG,Cairo,grocery,2025-08-21T10:11:03,medium
11581,AE,Abu Dhabi,fashion,2025-06-01T14:28:12,low
11582,SA,Riyadh,home,2026-02-09T07:47:10,low
11583,EG,Alexandria,pharmacy,2025-07-02T00:06:30,low
11584,SA,Dammam,beauty,2024-10-04T11:48:24,medium
11585,EG,Cairo,grocery,2024-05-15T22:44:43,low
11586,SA,Madinah,grocery,2025-08-24T13:46:20,low
11587,QA,Doha,grocery,2024-07-12T21:30:25,low
11588,AE,Sharjah,grocery,2025-11-05T08:07:59,low
11589,SA,Khobar,grocery,2024-10-22T16:12:24,low
11590,QA,Doha,books,2025-12-12T00:29:16,medium
11591,SA,Riyadh,home,2025-05-12T14:58:13,low
11592,AE,Sharjah,electronics,2025-07-20T01:15:43,low
11593,SA,Riyadh,grocery,2025-12-01T21:23:58,low
11594,SA,Riyadh,beauty,2024-11-07T14:00:18,low
11595,AE,Dubai,grocery,2024-06-16T19:29:36,high
11596,KW,Kuwait City,grocery,2025-02-24T00:42:23,medium
11597,SA,Tabuk,grocery,2024-07-19T05:27:43,low
11598,AE,Dubai,grocery,2025-09-29T23:55:43,medium
11599,SA,Jeddah,grocery,2024-09-26T16:11:26,low
11600,EG,Giza,home,2026-02-23T09:13:22,low
11601,EG,Alexandria,fashion,2025-06-24T02:06:02,medium
11602,AE,Sharjah,fashion,2025-12-09T09:51:58,low
11603,SA,Jeddah,fashion,2024-04-02T05:23:23,medium
11604,SA,Tabuk,grocery,2024-02-09T21:46:10,low
11605,SA,Dammam,grocery,2024-09-30T05:26:17,low
11606,SA,Jeddah,electronics,2025-02-20T13:32:29,low
11607,EG,Cairo,fashion,2024-11-08T22:35:08,low
11608,KW,Kuwait City,pharmacy,2025-07-02T10:06:02,low
11609,SA,Madinah,grocery,2025-05-04T13:59:28,low
11610,SA,Makkah,home,2025-01-14T19:43:35,low
11611,EG,Giza,electronics,2025-03-04T08:06:22,low
11612,AE,Sharjah,beauty,2024-11-12T06:16:40,low
11613,SA,Dammam,home,2025-11-10T14:15:44,low
11614,BH,Manama,electronics,2024-02-03T16:06:49,low
11615,BH,Manama,fashion,2024-07-20T06:59:16,high
11616,SA,Tabuk,grocery,2025-07-24T21:59:38,high
11617,SA,Madinah,books,2024-05-05T01:14:19,low
11618,AE,Abu Dhabi,pharmacy,2025-08-24T04:08:34,high
11619,AE,Ajman,electronics,2026-01-05T02:10:30,low
11620,AE,Ajman,grocery,2025-01-07T13:27:14,low
11621,SA,Dammam,beauty,2025-10-06T16:59:53,low
11622,SA,Madinah,sports,2024-04-19T06:56:46,high
11623,SA,Riyadh,home,2026-01-17T14:37:35,low
11624,AE,Abu Dhabi,electronics,2025-12-07T16:54:39,low
11625,QA,Doha,beauty,2026-02-20T04:24:00,low
11626,SA,Tabuk,fashion,2024-11-28T16:28:19,low
11627,SA,Jeddah,grocery,2025-03-25T19:19:19,low
11628,SA,Madinah,fashion,2025-09-28T04:45:33,low
11629,EG,Giza,fashion,2025-01-18T01:39:37,low
11630,SA,Riyadh,grocery,2024-01-10T15:46:32,medium
11631,SA,Makkah,beauty,2024-11-12T23:34:53,low
11632,KW,Kuwait City,grocery,2025-07-31T07:59:45,low
11633,SA,Riyadh,grocery,2024-03-21T18:15:06,low
11634,AE,Sharjah,home,2024-08-20T10:13:10,low
11635,SA,Madinah,books,2025-01-06T04:19:37,low
11636,QA,Doha,sports,2024-06-07T15:05:14,medium
11637,SA,Riyadh,fashion,2025-01-19T20:24:24,low
11638,SA,Madinah,electronics,2025-02-22T13:32:48,low
11639,AE,Ajman,electronics,2025-11-08T12:05:11,low
11640,SA,Tabuk,books,2025-05-01T05:58:22,low
11641,SA,Makkah,grocery,2024-07-02T03:39:40,low
11642,SA,Khobar,beauty,2024-09-27T12:24:06,medium
11643,SA,Riyadh,electronics,2025-08-12T09:04:59,low
11644,BH,Manama,pharmacy,2024-09-13T14:00:07,low
11645,SA,Madinah,fashion,2025-03-20T12:10:10,low
11646,SA,Dammam,sports,2024-11-07T00:38:57,medium
11647,EG,Cairo,electronics,2025-12-17T18:09:09,medium
11648,AE,Abu Dhabi,fashion,2025-04-13T14:15:43,high
11649,AE,Sharjah,home,2024-10-28T12:48:56,low
11650,SA,Khobar,pharmacy,2025-09-03T22:27:50,low
11651,SA,Dammam,fashion,2025-11-27T08:08:27,low
11652,AE,Ajman,beauty,2024-05-04T02:15:05,low
11653,AE,Dubai,pharmacy,2025-09-07T19:03:02,low
11654,SA,Madinah,grocery,2025-11-11T21:21:54,low
11655,SA,Madinah,home,2024-12-01T07:26:30,low
11656,SA,Makkah,electronics,2025-02-26T14:19:53,low
11657,SA,Riyadh,home,2025-03-18T10:52:06,medium
11658,EG,Giza,home,2024-11-08T18:47:50,low
11659,EG,Cairo,beauty,2025-07-09T19:57:27,medium
11660,SA,Jeddah,beauty,2026-01-31T13:14:38,low
11661,SA,Jeddah,grocery,2024-05-18T00:48:11,low
11662,AE,Ajman,fashion,2025-11-06T02:43:24,medium
11663,AE,Ajman,electronics,2024-10-10T13:52:50,low
11664,SA,Madinah,electronics,2025-07-28T19:01:32,medium
11665,SA,Madinah,home,2025-09-25T13:10:06,medium
11666,AE,Sharjah,beauty,2024-09-20T18:38:39,low
11667,SA,Khobar,sports,2025-02-18T17:50:13,low
11668,SA,Madinah,sports,2024-07-29T01:24:52,medium
11669,SA,Riyadh,electronics,2026-01-07T14:55:49,low
11670,AE,Abu Dhabi,grocery,2025-11-25T19:38:30,low
11671,EG,Cairo,grocery,2024-02-03T21:42:36,low
11672,EG,Giza,beauty,2024-05-03T15:52:41,low
11673,SA,Tabuk,grocery,2025-09-10T09:21:29,low
11674,AE,Dubai,grocery,2024-11-18T07:19:22,medium
11675,EG,Cairo,grocery,2024-07-16T04:56:45,low
11676,SA,Tabuk,grocery,2025-04-03T23:14:50,low
11677,SA,Dammam,grocery,2024-03-12T13:03:00,low
11678,AE,Abu Dhabi,home,2024-07-09T02:29:57,medium
11679,SA,Dammam,home,2024-05-26T12:28:15,low
11680,SA,Dammam,electronics,2025-02-01T22:14:46,low
11681,SA,Khobar,home,2025-01-14T15:14:06,low
11682,EG,Giza,beauty,2025-01-25T08:25:14,medium
11683,SA,Makkah,grocery,2024-08-14T04:26:19,low
11684,AE,Abu Dhabi,electronics,2025-04-23T00:46:42,high
11685,QA,Doha,electronics,2025-02-15T12:19:10,low
11686,SA,Makkah,sports,2024-07-31T21:04:15,medium
11687,SA,Jeddah,grocery,2024-09-11T15:42:48,medium
11688,SA,Madinah,fashion,2024-04-11T11:28:47,medium
11689,SA,Riyadh,home,2025-12-08T02:08:00,high
11690,SA,Dammam,sports,2025-04-01T13:09:41,low
11691,SA,Makkah,beauty,2025-06-28T13:03:37,low
11692,SA,Khobar,beauty,2024-11-26T21:45:24,low
11693,SA,Makkah,beauty,2025-03-05T15:19:56,medium
11694,SA,Khobar,electronics,2024-08-21T18:02:29,medium
11695,SA,Riyadh,books,2025-10-27T18:06:41,medium
11696,SA,Tabuk,grocery,2024-02-23T05:07:24,low
11697,KW,Kuwait City,books,2025-10-28T04:21:21,low
11698,AE,Abu Dhabi,electronics,2024-12-04T05:55:10,low
11699,BH,Manama,electronics,2024-04-10T21:39:53,low
11700,AE,Abu Dhabi,pharmacy,2025-12-19T09:11:05,low
11701,KW,Kuwait City,fashion,2025-01-02T02:55:34,low
11702,QA,Doha,fashion,2025-06-01T18:13:00,low
11703,KW,Kuwait City,pharmacy,2026-01-13T13:37:25,low
11704,SA,Riyadh,grocery,2024-04-29T09:33:42,high
11705,KW,Kuwait City,fashion,2024-02-18T15:17:10,low
11706,AE,Ajman,fashion,2025-06-25T14:20:24,medium
11707,SA,Riyadh,fashion,2024-10-08T08:18:16,low
11708,EG,Alexandria,sports,2024-06-06T00:17:53,low
11709,AE,Sharjah,home,2024-09-24T16:03:37,low
11710,SA,Jeddah,beauty,2025-06-14T08:28:53,low
11711,SA,Riyadh,electronics,2025-11-14T12:58:43,low
11712,SA,Khobar,books,2026-01-02T17:51:28,low
11713,SA,Khobar,fashion,2024-08-10T02:13:19,low
11714,SA,Riyadh,sports,2024-12-31T17:42:22,low
11715,SA,Madinah,electronics,2024-10-21T20:52:44,low
11716,SA,Khobar,beauty,2024-05-28T20:16:01,low
11717,EG,Cairo,home,2025-07-21T10:01:44,low
11718,SA,Riyadh,electronics,2025-08-07T18:14:30,medium
11719,KW,Kuwait City,pharmacy,2025-10-26T09:58:12,low
11720,SA,Jeddah,grocery,2025-07-26T16:04:10,medium
11721,KW,Kuwait City,electronics,2024-06-15T00:24:13,medium
11722,SA,Khobar,electronics,2026-02-24T07:20:53,low
11723,SA,Madinah,home,2024-11-21T10:35:40,medium
11724,SA,Jeddah,sports,2025-09-20T20:14:56,low
11725,SA,Makkah,home,2026-02-21T09:14:00,low
11726,SA,Jeddah,sports,2024-01-02T02:13:04,low
11727,BH,Manama,grocery,2024-03-04T07:06:59,low
11728,EG,Cairo,home,2025-05-05T22:51:23,low
11729,AE,Ajman,grocery,2024-06-18T09:11:23,low
11730,SA,Khobar,books,2025-03-07T12:30:03,low
11731,SA,Dammam,fashion,2025-01-04T13:34:58,medium
11732,SA,Makkah,fashion,2024-05-27T03:59:51,low
11733,AE,Sharjah,books,2024-09-07T12:38:46,high
11734,AE,Dubai,electronics,2024-02-09T22:49:01,low
11735,AE,Sharjah,home,2025-09-13T08:49:10,low
11736,BH,Manama,beauty,2024-07-20T03:06:35,low
11737,EG,Alexandria,beauty,2024-05-08T12:36:00,medium
11738,SA,Riyadh,books,2024-12-11T21:40:46,low
11739,SA,Madinah,electronics,2024-03-20T02:51:36,low
11740,SA,Khobar,grocery,2025-05-27T00:54:36,low
11741,SA,Dammam,electronics,2025-12-08T01:56:09,low
11742,SA,Riyadh,fashion,2024-11-09T06:40:10,low
11743,SA,Riyadh,electronics,2024-08-08T11:57:30,low
11744,SA,Khobar,electronics,2024-04-22T17:23:18,medium
11745,OM,Muscat,fashion,2024-07-03T09:03:34,low
11746,SA,Dammam,electronics,2026-02-18T04:38:53,low
11747,BH,Manama,electronics,2024-03-23T01:26:39,low
11748,EG,Cairo,beauty,2024-08-02T14:54:38,low
11749,SA,Khobar,grocery,2025-01-23T20:22:38,low
11750,SA,Madinah,fashion,2024-01-04T00:04:20,medium
11751,SA,Khobar,electronics,2026-01-02T17:43:09,low
11752,SA,Jeddah,sports,2025-06-22T10:32:05,low
11753,SA,Dammam,fashion,2025-03-11T04:18:47,low
11754,AE,Dubai,fashion,2024-03-20T12:47:44,medium
11755,SA,Makkah,home,2024-11-06T01:31:02,low
11756,SA,Madinah,grocery,2026-01-03T10:38:31,medium
11757,SA,Khobar,beauty,2024-11-24T07:29:57,low
11758,SA,Tabuk,electronics,2025-02-03T04:51:30,low
11759,SA,Dammam,grocery,2026-02-05T00:18:13,low
11760,AE,Dubai,electronics,2024-02-17T00:46:00,high
11761,SA,Makkah,grocery,2024-05-07T05:51:03,high
11762,SA,Tabuk,home,2025-12-09T04:47:50,low
11763,EG,Alexandria,fashion,2025-10-09T18:51:55,low
11764,EG,Cairo,books,2024-10-09T03:55:44,high
11765,SA,Makkah,electronics,2024-05-12T13:54:34,low
11766,SA,Madinah,pharmacy,2025-07-06T05:05:22,low
11767,AE,Abu Dhabi,pharmacy,2025-09-01T00:05:52,low
11768,AE,Dubai,grocery,2024-02-24T21:37:08,low
11769,EG,Alexandria,electronics,2025-02-05T08:15:49,low
11770,SA,Khobar,electronics,2025-07-22T05:14:23,low
11771,SA,Dammam,home,2024-07-06T15:03:51,medium
11772,EG,Alexandria,home,2024-09-19T09:38:17,low
11773,SA,Makkah,fashion,2025-12-04T21:23:09,medium
11774,SA,Jeddah,pharmacy,2024-04-06T14:49:58,medium
11775,SA,Makkah,grocery,2024-07-28T11:42:07,low
11776,BH,Manama,fashion,2024-06-25T21:24:53,low
11777,EG,Cairo,grocery,2025-08-05T06:19:36,low
11778,AE,Ajman,fashion,2025-06-05T12:24:10,low
11779,SA,Khobar,books,2025-11-29T16:58:28,low
11780,SA,Khobar,books,2026-02-12T23:24:43,low
11781,KW,Kuwait City,grocery,2024-07-09T08:00:56,low
11782,AE,Dubai,fashion,2025-11-14T10:41:18,high
11783,SA,Khobar,grocery,2025-06-26T16:25:53,low
11784,AE,Dubai,home,2024-12-15T09:29:13,low
11785,SA,Riyadh,grocery,2024-05-19T22:44:21,low
11786,QA,Doha,sports,2025-04-12T22:25:19,medium
11787,BH,Manama,grocery,2024-06-23T13:56:34,low
11788,SA,Jeddah,home,2024-10-24T01:16:55,medium
11789,SA,Tabuk,grocery,2026-02-11T10:52:26,low
11790,SA,Khobar,electronics,2025-06-04T19:37:01,low
11791,AE,Sharjah,fashion,2025-01-03T04:15:16,low
11792,SA,Dammam,home,2024-11-15T11:53:46,low
11793,KW,Kuwait City,home,2025-06-01T14:02:11,low
11794,SA,Madinah,grocery,2024-09-16T07:16:34,medium
11795,SA,Dammam,fashion,2024-10-02T00:35:47,low
11796,SA,Dammam,books,2024-07-15T01:42:05,low
11797,SA,Jeddah,grocery,2025-04-01T03:18:50,low
11798,SA,Khobar,home,2024-06-16T07:53:22,low
11799,SA,Khobar,electronics,2025-02-17T10:29:37,low
11800,SA,Riyadh,grocery,2024-02-12T00:08:26,low
11801,SA,Tabuk,fashion,2024-07-30T05:26:19,medium
11802,EG,Alexandria,electronics,2025-08-05T18:10:23,low
11803,AE,Sharjah,beauty,2024-11-24T06:12:09,low
11804,SA,Madinah,pharmacy,2026-02-03T12:24:33,low
11805,QA,Doha,electronics,2025-07-10T13:21:20,high
11806,SA,Khobar,fashion,2024-05-30T19:54:05,low
11807,SA,Dammam,electronics,2024-02-19T11:16:59,low
11808,SA,Dammam,pharmacy,2024-03-11T02:21:39,high
11809,SA,Jeddah,grocery,2024-01-10T08:42:55,low
11810,SA,Jeddah,grocery,2025-11-07T08:17:30,low
11811,EG,Cairo,grocery,2025-10-29T02:37:12,low
11812,SA,Tabuk,fashion,2025-08-11T19:07:40,high
11813,SA,Jeddah,home,2024-08-23T07:20:21,medium
11814,SA,Madinah,electronics,2026-02-13T17:45:42,low
11815,BH,Manama,home,2024-09-15T12:22:59,low
11816,AE,Ajman,electronics,2026-02-21T06:04:10,medium
11817,EG,Giza,grocery,2024-07-02T01:59:43,low
11818,SA,Makkah,pharmacy,2025-02-21T18:39:30,medium
11819,SA,Tabuk,fashion,2025-12-21T22:43:36,low
11820,AE,Abu Dhabi,home,2024-01-11T01:29:15,low
11821,KW,Kuwait City,home,2024-11-25T10:13:04,low
11822,AE,Sharjah,grocery,2025-07-27T10:06:55,low
11823,AE,Abu Dhabi,beauty,2024-01-06T02:14:00,low
11824,SA,Madinah,electronics,2025-02-16T10:38:03,low
11825,SA,Madinah,electronics,2024-08-29T13:19:14,medium
11826,AE,Abu Dhabi,grocery,2024-02-25T21:13:20,medium
11827,SA,Dammam,pharmacy,2025-06-16T08:39:31,low
11828,SA,Riyadh,grocery,2024-05-13T22:34:48,low
11829,SA,Jeddah,pharmacy,2025-09-09T10:57:23,low
11830,KW,Kuwait City,grocery,2024-02-13T23:13:27,low
11831,AE,Ajman,fashion,2024-02-28T06:36:37,low
11832,QA,Doha,grocery,2026-01-11T01:58:29,low
11833,EG,Cairo,electronics,2025-09-24T11:30:13,medium
11834,AE,Abu Dhabi,home,2025-01-08T08:47:49,low
11835,BH,Manama,grocery,2025-06-19T17:13:44,low
11836,AE,Ajman,grocery,2025-11-01T20:40:43,low
11837,EG,Alexandria,electronics,2025-07-21T03:05:19,low
11838,SA,Jeddah,fashion,2025-08-11T08:59:28,low
11839,EG,Alexandria,grocery,2026-02-19T08:37:44,low
11840,SA,Jeddah,electronics,2024-12-04T10:32:03,low
11841,SA,Khobar,grocery,2024-05-01T17:50:00,low
11842,EG,Cairo,pharmacy,2026-02-05T18:25:53,low
11843,SA,Khobar,grocery,2025-03-16T23:30:24,low
11844,SA,Tabuk,beauty,2025-06-24T22:50:23,medium
11845,AE,Sharjah,grocery,2025-05-12T15:56:51,low
11846,AE,Dubai,fashion,2024-01-26T05:19:55,medium
11847,KW,Kuwait City,grocery,2024-09-11T18:54:14,low
11848,AE,Ajman,books,2025-01-01T06:02:05,low
11849,AE,Sharjah,beauty,2024-07-04T05:03:05,low
11850,EG,Alexandria,electronics,2025-01-27T07:30:30,medium
11851,SA,Khobar,grocery,2025-01-07T22:58:55,high
11852,SA,Riyadh,grocery,2025-12-26T12:21:45,low
11853,AE,Abu Dhabi,electronics,2026-01-07T21:34:46,low
11854,SA,Makkah,grocery,2025-07-20T18:05:46,medium
11855,EG,Giza,sports,2024-05-27T21:05:21,low
11856,SA,Madinah,electronics,2025-01-26T04:28:59,low
11857,SA,Khobar,fashion,2024-09-17T01:09:04,low
11858,KW,Kuwait City,beauty,2024-11-23T18:33:07,medium
11859,AE,Ajman,fashion,2025-04-01T03:50:21,low
11860,SA,Jeddah,pharmacy,2024-11-16T09:59:31,low
11861,SA,Jeddah,fashion,2025-12-17T03:20:33,low
11862,SA,Jeddah,books,2026-01-29T05:13:15,low
11863,SA,Khobar,pharmacy,2024-02-03T22:32:48,medium
11864,EG,Alexandria,grocery,2025-07-04T23:43:35,low
11865,SA,Riyadh,electronics,2024-12-31T00:34:38,low
11866,EG,Alexandria,electronics,2025-11-23T13:31:52,low
11867,SA,Dammam,pharmacy,2025-08-24T02:27:41,low
11868,SA,Jeddah,fashion,2024-09-30T09:43:26,medium
11869,SA,Riyadh,pharmacy,2024-04-23T23:27:57,low
11870,AE,Abu Dhabi,home,2025-09-04T18:11:49,low
11871,SA,Makkah,pharmacy,2024-05-22T17:06:58,low
11872,AE,Ajman,grocery,2026-01-15T01:10:51,medium
11873,QA,Doha,fashion,2024-01-17T10:33:39,low
11874,SA,Tabuk,grocery,2025-05-16T09:36:55,low
11875,EG,Cairo,electronics,2026-01-21T06:04:10,low
11876,SA,Madinah,home,2024-02-04T07:32:53,low
11877,SA,Riyadh,grocery,2024-05-16T07:16:54,low
11878,EG,Cairo,home,2024-06-22T02:28:32,low
11879,SA,Tabuk,home,2024-12-17T04:11:40,high
11880,SA,Jeddah,electronics,2025-09-28T22:11:54,low
11881,KW,Kuwait City,grocery,2025-02-19T05:59:26,medium
11882,SA,Madinah,home,2024-12-27T09:21:35,low
11883,BH,Manama,pharmacy,2025-12-27T20:28:47,medium
11884,SA,Makkah,pharmacy,2024-12-07T12:35:55,low
11885,KW,Kuwait City,fashion,2025-01-14T10:08:06,medium
11886,SA,Riyadh,fashion,2025-06-22T09:12:36,low
11887,SA,Makkah,grocery,2025-01-10T14:34:06,low
